ticker,company_name,sector,industry,entry_date,entry_signal,entry_price,exit_date,exit_reason,exit_price,holding_days,return_pct,pnl_dollar,confidence_score,trigger_reason,trigger_accession,trigger_url,local_source_file
TGT,Target Corporation,Consumer Staples,Discount Stores,2026-03-27,CLUSTER_BUY,154.83,2026-08-06,HOLDING_PERIOD_EXIT,160.26,90,3.51,351.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $642,890.00 within 14 days",0000027419-26-000006,https://www.sec.gov/edgar/browse/?CIK=0000027419,data/industries/consumer_staples/discount_stores/TGT_insider_trades.csv
REGN,Regeneron Pharmaceuticals Inc.,Health Care,Biotechnology,2026-03-30,CLUSTER_BUY,1009.63,2026-08-07,HOLDING_PERIOD_EXIT,1004.6,90,-0.5,-50.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $966,304.00 within 14 days",0000872589-26-000012,https://www.sec.gov/edgar/browse/?CIK=0000872589,data/industries/health_care/biotechnology/REGN_insider_trades.csv
WFC,Wells Fargo & Company,Financials,Banks - Diversified,2026-03-31,CLUSTER_BUY,62.6,2026-08-10,HOLDING_PERIOD_EXIT,63.58,90,1.57,157.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $829,505.00 within 14 days",0000072971-26-000009,https://www.sec.gov/edgar/browse/?CIK=0000072971,data/industries/financials/banks_diversified/WFC_insider_trades.csv
REGN,Regeneron Pharmaceuticals Inc.,Health Care,Biotechnology,2026-04-02,CLUSTER_BUY,1006.79,2026-08-12,HOLDING_PERIOD_EXIT,1022.13,90,1.52,152.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $966,304.00 within 14 days",0000872589-26-000012,https://www.sec.gov/edgar/browse/?CIK=0000872589,data/industries/health_care/biotechnology/REGN_insider_trades.csv
WFC,Wells Fargo & Company,Financials,Banks - Diversified,2026-04-06,CLUSTER_BUY,63.36,2026-08-13,HOLDING_PERIOD_EXIT,62.74,90,-0.98,-98.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $829,505.00 within 14 days",0000072971-26-000009,https://www.sec.gov/edgar/browse/?CIK=0000072971,data/industries/financials/banks_diversified/WFC_insider_trades.csv
NVDA,NVIDIA Corporation,Information Technology,Semiconductors,2026-04-09,CLUSTER_BUY,206.1,2026-08-18,HOLDING_PERIOD_EXIT,207.52,90,0.69,69.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $2,582,842.00 within 14 days",0001045810-26-000011,https://www.sec.gov/edgar/browse/?CIK=0001045810,data/industries/information_technology/semiconductors/NVDA_insider_trades.csv
BA,The Boeing Company,Industrials,Aerospace & Defense,2026-04-27,CLUSTER_BUY,193.98,2026-09-03,HOLDING_PERIOD_EXIT,193.2,90,-0.4,-40.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $609,088.00 within 14 days",0000012927-26-000001,https://www.sec.gov/edgar/browse/?CIK=0000012927,data/industries/industrials/aerospace_defense/BA_insider_trades.csv
MA,Mastercard Incorporated,Financials,Credit Services,2026-05-11,CLUSTER_BUY,475.41,2026-09-18,HOLDING_PERIOD_EXIT,476.83,90,0.3,30.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $598,182.00 within 14 days",0001141391-26-000002,https://www.sec.gov/edgar/browse/?CIK=0001141391,data/industries/financials/credit_services/MA_insider_trades.csv
NVDA,NVIDIA Corporation,Information Technology,Semiconductors,2026-05-11,CLUSTER_BUY,204.27,2026-09-18,HOLDING_PERIOD_EXIT,215.23,90,5.37,537.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $1,112,228.00 within 14 days",0001045810-26-000012,https://www.sec.gov/edgar/browse/?CIK=0001045810,data/industries/information_technology/semiconductors/NVDA_insider_trades.csv
PFE,Pfizer Inc.,Health Care,Pharmaceuticals,2026-05-12,CLUSTER_BUY,34.7,2026-09-21,HOLDING_PERIOD_EXIT,34.08,90,-1.79,-179.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $1,525,928.00 within 14 days",0000078003-26-000004,https://www.sec.gov/edgar/browse/?CIK=0000078003,data/industries/health_care/pharmaceuticals/PFE_insider_trades.csv
MS,Morgan Stanley,Financials,Capital Markets,2026-05-12,CLUSTER_BUY,102.67,2026-09-21,HOLDING_PERIOD_EXIT,101.76,90,-0.89,-89.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $483,648.00 within 14 days",0000895421-26-000002,https://www.sec.gov/edgar/browse/?CIK=0000895421,data/industries/financials/capital_markets/MS_insider_trades.csv
AAPL,Apple Inc.,Information Technology,Consumer Electronics,2026-05-13,CLUSTER_BUY,295.6,2026-09-22,HOLDING_PERIOD_EXIT,311.69,90,5.44,544.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $1,947,764.00 within 14 days",0000320193-26-000002,https://www.sec.gov/edgar/browse/?CIK=0000320193,data/industries/information_technology/consumer_electronics/AAPL_insider_trades.csv
MS,Morgan Stanley,Financials,Capital Markets,2026-05-14,CLUSTER_BUY,101.42,2026-09-23,HOLDING_PERIOD_EXIT,102.53,90,1.09,109.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $483,648.00 within 14 days",0000895421-26-000002,https://www.sec.gov/edgar/browse/?CIK=0000895421,data/industries/financials/capital_markets/MS_insider_trades.csv
NVDA,NVIDIA Corporation,Information Technology,Semiconductors,2026-05-18,CLUSTER_BUY,204.42,2026-09-25,HOLDING_PERIOD_EXIT,217.74,90,6.52,652.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $1,112,228.00 within 14 days",0001045810-26-000012,https://www.sec.gov/edgar/browse/?CIK=0001045810,data/industries/information_technology/semiconductors/NVDA_insider_trades.csv
PFE,Pfizer Inc.,Health Care,Pharmaceuticals,2026-05-21,CLUSTER_BUY,33.79,2026-09-30,HOLDING_PERIOD_EXIT,34.65,90,2.55,255.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $1,525,928.00 within 14 days",0000078003-26-000004,https://www.sec.gov/edgar/browse/?CIK=0000078003,data/industries/health_care/pharmaceuticals/PFE_insider_trades.csv
AMD,Advanced Micro Devices Inc.,Information Technology,Semiconductors,2026-05-26,CLUSTER_BUY,452.59,2026-10-02,HOLDING_PERIOD_EXIT,470.08,90,3.86,386.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $2,359,155.00 within 14 days",0000002488-26-000007,https://www.sec.gov/edgar/browse/?CIK=0000002488,data/industries/information_technology/semiconductors/AMD_insider_trades.csv
CRWD,CrowdStrike Holdings Inc.,Information Technology,Software - Infrastructure,2026-05-26,CLUSTER_BUY,375.06,2026-10-02,HOLDING_PERIOD_EXIT,375.56,90,0.13,13.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $2,842,380.00 within 14 days",0001535527-26-000003,https://www.sec.gov/edgar/browse/?CIK=0001535527,data/industries/information_technology/software_infrastructure/CRWD_insider_trades.csv
BA,The Boeing Company,Industrials,Aerospace & Defense,2026-05-28,CLUSTER_BUY,191.17,2026-10-06,HOLDING_PERIOD_EXIT,196.12,90,2.59,259.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $2,216,463.00 within 14 days",0000012927-26-000006,https://www.sec.gov/edgar/browse/?CIK=0000012927,data/industries/industrials/aerospace_defense/BA_insider_trades.csv
V,Visa Inc.,Financials,Credit Services,2026-06-01,CLUSTER_BUY,288.98,2026-10-08,HOLDING_PERIOD_EXIT,288.64,90,-0.12,-12.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $1,717,610.00 within 14 days",0001403161-26-000003,https://www.sec.gov/edgar/browse/?CIK=0001403161,data/industries/financials/credit_services/V_insider_trades.csv
V,Visa Inc.,Financials,Credit Services,2026-06-01,CLUSTER_BUY,288.98,2026-10-08,HOLDING_PERIOD_EXIT,288.64,90,-0.12,-12.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $1,717,610.00 within 14 days",0001403161-26-000003,https://www.sec.gov/edgar/browse/?CIK=0001403161,data/industries/financials/credit_services/V_insider_trades.csv
BA,The Boeing Company,Industrials,Aerospace & Defense,2026-06-03,CLUSTER_BUY,198.2,2026-10-12,HOLDING_PERIOD_EXIT,194.22,90,-2.01,-201.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $2,216,463.00 within 14 days",0000012927-26-000006,https://www.sec.gov/edgar/browse/?CIK=0000012927,data/industries/industrials/aerospace_defense/BA_insider_trades.csv
GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,2026-06-09,CLUSTER_BUY,192.9,2026-10-16,HOLDING_PERIOD_EXIT,195.54,90,1.37,137.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $946,439.00 within 14 days",0001652044-26-000004,https://www.sec.gov/edgar/browse/?CIK=0001652044,data/industries/communication_services/internet_content_information/GOOGL_insider_trades.csv
PFE,Pfizer Inc.,Health Care,Pharmaceuticals,2026-06-15,CLUSTER_BUY,34.43,2026-10-22,HOLDING_PERIOD_EXIT,35.37,90,2.73,273.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $362,912.00 within 14 days",0000078003-26-000001,https://www.sec.gov/edgar/browse/?CIK=0000078003,data/industries/health_care/pharmaceuticals/PFE_insider_trades.csv
ADBE,Adobe Inc.,Information Technology,Software - Infrastructure,2026-06-18,CLUSTER_BUY,557.16,2026-10-27,HOLDING_PERIOD_EXIT,578.96,90,3.91,391.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $3,197,214.00 within 14 days",0000796343-26-000002,https://www.sec.gov/edgar/browse/?CIK=0000796343,data/industries/information_technology/software_infrastructure/ADBE_insider_trades.csv
AXP,American Express Company,Financials,Credit Services,2026-07-06,CLUSTER_BUY,250.31,2026-11-10,HOLDING_PERIOD_EXIT,252.42,90,0.84,84.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $1,241,874.00 within 14 days",0000004962-26-000001,https://www.sec.gov/edgar/browse/?CIK=0000004962,data/industries/financials/credit_services/AXP_insider_trades.csv
TXN,Texas Instruments Incorporated,Information Technology,Semiconductors,2026-07-10,CLUSTER_BUY,199.61,2026-11-16,HOLDING_PERIOD_EXIT,200.99,90,0.69,69.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $1,013,355.00 within 14 days",0000097476-26-000005,https://www.sec.gov/edgar/browse/?CIK=0000097476,data/industries/information_technology/semiconductors/TXN_insider_trades.csv
CB,Chubb Limited,Financials,Insurance - Property & Casualty,2026-07-17,CLUSTER_BUY,268.26,2026-11-23,HOLDING_PERIOD_EXIT,276.2,90,2.96,296.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $614,488.00 within 14 days",0001559720-26-000004,https://www.sec.gov/edgar/browse/?CIK=0001559720,data/industries/financials/insurance_property_casualty/CB_insider_trades.csv
NVDA,NVIDIA Corporation,Information Technology,Semiconductors,2026-07-20,CLUSTER_BUY,210.39,2026-11-24,HOLDING_PERIOD_EXIT,211.91,90,0.72,72.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $2,222,650.00 within 14 days",0001045810-26-99999CFO,https://www.sec.gov/edgar/browse/?CIK=0001045810,data/industries/information_technology/semiconductors/NVDA_insider_trades.csv
AMD,Advanced Micro Devices Inc.,Information Technology,Semiconductors,2026-07-20,CLUSTER_BUY,470.52,2026-11-24,HOLDING_PERIOD_EXIT,474.32,90,0.81,81.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $1,656,000.00 within 14 days",0000002488-26-99999CFO,https://www.sec.gov/edgar/browse/?CIK=0000002488,data/industries/information_technology/semiconductors/AMD_insider_trades.csv
MSFT,Microsoft Corporation,Information Technology,Software - Infrastructure,2026-07-20,CLUSTER_BUY,484.17,2026-11-24,HOLDING_PERIOD_EXIT,487.49,90,0.69,69.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $2,039,200.00 within 14 days",0000789019-26-99999CFO,https://www.sec.gov/edgar/browse/?CIK=0000789019,data/industries/information_technology/software_infrastructure/MSFT_insider_trades.csv
AAPL,Apple Inc.,Information Technology,Consumer Electronics,2026-07-20,CLUSTER_BUY,302.86,2026-11-24,HOLDING_PERIOD_EXIT,304.52,90,0.55,55.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $1,494,500.00 within 14 days",0000320193-26-99999CEO,https://www.sec.gov/edgar/browse/?CIK=0000320193,data/industries/information_technology/consumer_electronics/AAPL_insider_trades.csv
AMGN,Amgen Inc.,Health Care,Biotechnology,2026-07-20,CLUSTER_BUY,316.38,2026-11-24,HOLDING_PERIOD_EXIT,318.2,90,0.58,58.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $1,749,050.00 within 14 days",0000031462-26-99999CFO,https://www.sec.gov/edgar/browse/?CIK=0000031462,data/industries/health_care/biotechnology/AMGN_insider_trades.csv
JPM,JPMorgan Chase & Co.,Financials,Banks - Diversified,2026-07-20,CLUSTER_BUY,225.13,2026-11-24,HOLDING_PERIOD_EXIT,226.8,90,0.74,74.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $1,738,400.00 within 14 days",0000019617-26-99999CFO,https://www.sec.gov/edgar/browse/?CIK=0000019617,data/industries/financials/banks_diversified/JPM_insider_trades.csv
V,Visa Inc.,Financials,Credit Services,2026-07-20,CLUSTER_BUY,289.77,2026-11-24,HOLDING_PERIOD_EXIT,288.91,90,-0.3,-30.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $1,754,100.00 within 14 days",0001403161-26-99999CFO,https://www.sec.gov/edgar/browse/?CIK=0001403161,data/industries/financials/credit_services/V_insider_trades.csv
TSLA,Tesla Inc.,Consumer Discretionary,Automotive,2026-07-20,CLUSTER_BUY,253.62,2026-11-24,HOLDING_PERIOD_EXIT,256.8,90,1.25,125.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $1,836,600.00 within 14 days",0001318605-26-99999CFO,https://www.sec.gov/edgar/browse/?CIK=0001318605,data/industries/consumer_discretionary/automotive/TSLA_insider_trades.csv
AAPL,Apple Inc.,Information Technology,Consumer Electronics,2026-07-21,CLUSTER_BUY,305.76,2026-11-25,HOLDING_PERIOD_EXIT,312.11,90,2.08,208.0,85,"Cluster Buy Trigger: 3 independent insiders purchased $1,725,632.00 within 14 days",0000320193-26-99999CEO,https://www.sec.gov/edgar/browse/?CIK=0000320193,data/industries/information_technology/consumer_electronics/AAPL_insider_trades.csv
AMD,Advanced Micro Devices Inc.,Information Technology,Semiconductors,2026-07-22,CLUSTER_BUY,461.25,2026-11-27,HOLDING_PERIOD_EXIT,461.81,90,0.12,12.0,85,"Cluster Buy Trigger: 3 independent insiders purchased $3,033,917.00 within 14 days",0000002488-26-99999CFO,https://www.sec.gov/edgar/browse/?CIK=0000002488,data/industries/information_technology/semiconductors/AMD_insider_trades.csv
AMGN,Amgen Inc.,Health Care,Biotechnology,2026-07-23,CLUSTER_BUY,325.87,2026-11-30,HOLDING_PERIOD_EXIT,320.62,90,-1.61,-161.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $1,749,050.00 within 14 days",0000031462-26-99999CFO,https://www.sec.gov/edgar/browse/?CIK=0000031462,data/industries/health_care/biotechnology/AMGN_insider_trades.csv
KO,The Coca-Cola Company,Consumer Staples,Beverages - Non-Alcoholic,2026-07-27,CLUSTER_BUY,66.01,2026-12-02,HOLDING_PERIOD_EXIT,68.94,90,4.44,444.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $1,430,467.00 within 14 days",0000021344-26-000002,https://www.sec.gov/edgar/browse/?CIK=0000021344,data/industries/consumer_staples/beverages_non_alcoholic/KO_insider_trades.csv
AMD,Advanced Micro Devices Inc.,Information Technology,Semiconductors,2026-08-03,CLUSTER_BUY,453.4,2026-12-09,HOLDING_PERIOD_EXIT,472.45,90,4.2,420.0,95,"Cluster Buy Trigger: 4 independent insiders purchased $3,069,141.00 within 14 days",0000002488-26-99999CFO,https://www.sec.gov/edgar/browse/?CIK=0000002488,data/industries/information_technology/semiconductors/AMD_insider_trades.csv
AMGN,Amgen Inc.,Health Care,Biotechnology,2026-08-03,CLUSTER_BUY,317.34,2026-12-09,HOLDING_PERIOD_EXIT,328.15,90,3.41,341.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $1,749,050.00 within 14 days",0000031462-26-99999CFO,https://www.sec.gov/edgar/browse/?CIK=0000031462,data/industries/health_care/biotechnology/AMGN_insider_trades.csv
JPM,JPMorgan Chase & Co.,Financials,Banks - Diversified,2026-08-03,CLUSTER_BUY,217.95,2026-12-09,HOLDING_PERIOD_EXIT,224.11,90,2.83,283.0,85,"Cluster Buy Trigger: 3 independent insiders purchased $2,605,880.00 within 14 days",0000019617-26-99999CFO,https://www.sec.gov/edgar/browse/?CIK=0000019617,data/industries/financials/banks_diversified/JPM_insider_trades.csv
