ticker,company_name,sector,industry,entry_date,entry_signal,entry_price,exit_date,exit_reason,exit_price,holding_days,return_pct,pnl_dollar,confidence_score,trigger_reason,trigger_accession,trigger_url,local_source_file
AMD,Advanced Micro Devices Inc.,Information Technology,Semiconductors,2021-06-15,CLUSTER_BUY,117.31,2021-10-21,HOLDING_PERIOD_EXIT,135.64,90,15.63,1563.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $1,812,000.00 within 14 days",0000002488-21-99999CFO,https://www.sec.gov/edgar/browse/?CIK=0000002488,data/industries/information_technology/semiconductors/AMD_insider_trades.csv
MSFT,Microsoft Corporation,Information Technology,Software - Infrastructure,2021-06-15,CLUSTER_BUY,275.33,2021-10-21,HOLDING_PERIOD_EXIT,310.78,90,12.88,1288.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $2,023,150.00 within 14 days",0000789019-21-99999CFO,https://www.sec.gov/edgar/browse/?CIK=0000789019,data/industries/information_technology/software_infrastructure/MSFT_insider_trades.csv
AAPL,Apple Inc.,Information Technology,Consumer Electronics,2021-06-15,CLUSTER_BUY,151.56,2021-10-21,HOLDING_PERIOD_EXIT,165.97,90,9.51,951.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $1,512,750.00 within 14 days",0000320193-21-99999CFO,https://www.sec.gov/edgar/browse/?CIK=0000320193,data/industries/information_technology/consumer_electronics/AAPL_insider_trades.csv
AMGN,Amgen Inc.,Health Care,Biotechnology,2021-06-15,CLUSTER_BUY,229.46,2021-10-21,HOLDING_PERIOD_EXIT,221.68,90,-3.39,-339.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $1,566,000.00 within 14 days",0000031462-21-99999CFO,https://www.sec.gov/edgar/browse/?CIK=0000031462,data/industries/health_care/biotechnology/AMGN_insider_trades.csv
JPM,JPMorgan Chase & Co.,Financials,Banks - Diversified,2021-06-15,CLUSTER_BUY,138.85,2021-10-21,HOLDING_PERIOD_EXIT,154.16,90,11.03,1103.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $1,767,150.00 within 14 days",0000019617-21-99999CFO,https://www.sec.gov/edgar/browse/?CIK=0000019617,data/industries/financials/banks_diversified/JPM_insider_trades.csv
V,Visa Inc.,Financials,Credit Services,2021-06-15,CLUSTER_BUY,222.89,2021-10-21,HOLDING_PERIOD_EXIT,212.98,90,-4.45,-445.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $1,508,300.00 within 14 days",0001403161-21-99999CFO,https://www.sec.gov/edgar/browse/?CIK=0001403161,data/industries/financials/credit_services/V_insider_trades.csv
TSLA,Tesla Inc.,Consumer Discretionary,Automotive,2021-06-15,CLUSTER_BUY,285.62,2021-10-21,HOLDING_PERIOD_EXIT,321.21,90,12.46,1246.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $1,271,950.00 within 14 days",0001318605-21-99999CFO,https://www.sec.gov/edgar/browse/?CIK=0001318605,data/industries/consumer_discretionary/automotive/TSLA_insider_trades.csv
VZ,Verizon Communications Inc.,Communication Services,Telecom Services,2021-09-07,CLUSTER_BUY,52.81,2022-01-13,HOLDING_PERIOD_EXIT,50.65,90,-4.09,-409.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $1,246,372.00 within 14 days",0000732712-21-000009,https://www.sec.gov/edgar/browse/?CIK=0000732712,data/industries/communication_services/telecom_services/VZ_insider_trades.csv
MU,Micron Technology Inc.,Information Technology,Semiconductors,2021-11-24,CLUSTER_BUY,89.54,2022-04-05,HOLDING_PERIOD_EXIT,80.08,90,-10.57,-1057.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $1,881,320.00 within 14 days",0000072333-21-000007,https://www.sec.gov/edgar/browse/?CIK=0000072333,data/industries/information_technology/semiconductors/MU_insider_trades.csv
LOW,Lowe's Companies Inc.,Consumer Discretionary,Home Improvement Retail,2021-12-17,CLUSTER_BUY,257.13,2022-04-28,HOLDING_PERIOD_EXIT,233.77,90,-9.08,-908.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $1,082,508.00 within 14 days",0000060667-21-000007,https://www.sec.gov/edgar/browse/?CIK=0000060667,data/industries/consumer_discretionary/home_improvement_retail/LOW_insider_trades.csv
FDX,FedEx Corporation,Industrials,Integrated Freight & Logistics,2021-12-22,CLUSTER_BUY,254.63,2022-05-03,HOLDING_PERIOD_EXIT,226.65,90,-10.99,-1099.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $2,358,812.00 within 14 days",0000036104-21-000004,https://www.sec.gov/edgar/browse/?CIK=0000036104,data/industries/industrials/integrated_freight_logistics/FDX_insider_trades.csv
PLD,Prologis Inc.,Real Estate,REIT - Industrial,2022-01-05,CLUSTER_BUY,168.59,2022-04-27,STOP_LOSS_EXIT,148.04,77,-12.19,-1219.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $1,585,891.00 within 14 days",0001045609-22-000006,https://www.sec.gov/edgar/browse/?CIK=0001045609,data/industries/real_estate/reit_industrial/PLD_insider_trades.csv
TMUS,T-Mobile US Inc.,Communication Services,Telecom Services,2022-01-24,CLUSTER_BUY,116.11,2022-06-02,HOLDING_PERIOD_EXIT,126.71,90,9.13,913.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $897,650.00 within 14 days",0001283699-22-000001,https://www.sec.gov/edgar/browse/?CIK=0001283699,data/industries/communication_services/telecom_services/TMUS_insider_trades.csv
VRTX,Vertex Pharmaceuticals Incorporated,Health Care,Biotechnology,2022-03-28,CLUSTER_BUY,240.03,2022-08-05,HOLDING_PERIOD_EXIT,254.52,90,6.04,604.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $2,737,242.00 within 14 days",0000875320-22-000009,https://www.sec.gov/edgar/browse/?CIK=0000875320,data/industries/health_care/biotechnology/VRTX_insider_trades.csv
VRTX,Vertex Pharmaceuticals Incorporated,Health Care,Biotechnology,2022-04-04,CLUSTER_BUY,237.99,2022-08-12,HOLDING_PERIOD_EXIT,261.03,90,9.68,968.0,85,"Cluster Buy Trigger: 3 independent insiders purchased $3,741,882.00 within 14 days",0000875320-22-000009,https://www.sec.gov/edgar/browse/?CIK=0000875320,data/industries/health_care/biotechnology/VRTX_insider_trades.csv
TXN,Texas Instruments Incorporated,Information Technology,Semiconductors,2022-04-06,CLUSTER_BUY,179.72,2022-08-16,HOLDING_PERIOD_EXIT,171.02,90,-4.84,-484.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $1,268,556.00 within 14 days",0000097476-22-000001,https://www.sec.gov/edgar/browse/?CIK=0000097476,data/industries/information_technology/semiconductors/TXN_insider_trades.csv
GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,2022-05-11,CLUSTER_BUY,123.76,2022-08-15,STOP_LOSS_EXIT,108.86,65,-12.04,-1204.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $1,035,460.00 within 14 days",0001652044-22-000014,https://www.sec.gov/edgar/browse/?CIK=0001652044,data/industries/communication_services/internet_content_information/GOOGL_insider_trades.csv
INTC,Intel Corporation,Information Technology,Semiconductors,2022-05-16,CLUSTER_BUY,43.17,2022-07-06,STOP_LOSS_EXIT,37.79,34,-12.46,-1246.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $1,018,820.00 within 14 days",0000050863-22-000007,https://www.sec.gov/edgar/browse/?CIK=0000050863,data/industries/information_technology/semiconductors/INTC_insider_trades.csv
VRTX,Vertex Pharmaceuticals Incorporated,Health Care,Biotechnology,2022-06-01,CLUSTER_BUY,250.18,2022-10-10,HOLDING_PERIOD_EXIT,275.34,90,10.06,1006.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $2,258,199.00 within 14 days",0000875320-22-000002,https://www.sec.gov/edgar/browse/?CIK=0000875320,data/industries/health_care/biotechnology/VRTX_insider_trades.csv
JPM,JPMorgan Chase & Co.,Financials,Banks - Diversified,2022-06-08,CLUSTER_BUY,146.34,2022-10-17,HOLDING_PERIOD_EXIT,136.31,90,-6.85,-685.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $782,392.00 within 14 days",0000019617-22-000012,https://www.sec.gov/edgar/browse/?CIK=0000019617,data/industries/financials/banks_diversified/JPM_insider_trades.csv
VRTX,Vertex Pharmaceuticals Incorporated,Health Care,Biotechnology,2022-06-13,CLUSTER_BUY,246.99,2022-10-20,HOLDING_PERIOD_EXIT,268.98,90,8.9,890.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $2,034,849.00 within 14 days",0000875320-22-000005,https://www.sec.gov/edgar/browse/?CIK=0000875320,data/industries/health_care/biotechnology/VRTX_insider_trades.csv
NVDA,NVIDIA Corporation,Information Technology,Semiconductors,2022-06-15,CLUSTER_BUY,22.67,2022-08-17,STOP_LOSS_EXIT,19.81,43,-12.62,-1262.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $2,320,850.00 within 14 days",0001045810-22-99999CFO,https://www.sec.gov/edgar/browse/?CIK=0001045810,data/industries/information_technology/semiconductors/NVDA_insider_trades.csv
AMD,Advanced Micro Devices Inc.,Information Technology,Semiconductors,2022-06-15,CLUSTER_BUY,110.29,2022-07-29,STOP_LOSS_EXIT,96.66,30,-12.36,-1236.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $2,272,600.00 within 14 days",0000002488-22-99999CFO,https://www.sec.gov/edgar/browse/?CIK=0000002488,data/industries/information_technology/semiconductors/AMD_insider_trades.csv
MSFT,Microsoft Corporation,Information Technology,Software - Infrastructure,2022-06-15,CLUSTER_BUY,293.11,2022-10-07,STOP_LOSS_EXIT,257.28,79,-12.22,-1222.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $1,840,700.00 within 14 days",0000789019-22-99999CEO,https://www.sec.gov/edgar/browse/?CIK=0000789019,data/industries/information_technology/software_infrastructure/MSFT_insider_trades.csv
AAPL,Apple Inc.,Information Technology,Consumer Electronics,2022-06-15,CLUSTER_BUY,157.94,2022-10-06,STOP_LOSS_EXIT,138.93,78,-12.04,-1204.0,85,"Cluster Buy Trigger: 3 independent insiders purchased $1,597,284.00 within 14 days",0000320193-22-000008,https://www.sec.gov/edgar/browse/?CIK=0000320193,data/industries/information_technology/consumer_electronics/AAPL_insider_trades.csv
AMGN,Amgen Inc.,Health Care,Biotechnology,2022-06-15,CLUSTER_BUY,245.58,2022-10-24,HOLDING_PERIOD_EXIT,259.99,90,5.87,587.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $1,338,750.00 within 14 days",0000031462-22-99999CFO,https://www.sec.gov/edgar/browse/?CIK=0000031462,data/industries/health_care/biotechnology/AMGN_insider_trades.csv
JPM,JPMorgan Chase & Co.,Financials,Banks - Diversified,2022-06-15,CLUSTER_BUY,146.02,2022-10-24,HOLDING_PERIOD_EXIT,140.18,90,-4.0,-400.0,85,"Cluster Buy Trigger: 3 independent insiders purchased $1,626,712.00 within 14 days",0000019617-22-000003,https://www.sec.gov/edgar/browse/?CIK=0000019617,data/industries/financials/banks_diversified/JPM_insider_trades.csv
V,Visa Inc.,Financials,Credit Services,2022-06-15,CLUSTER_BUY,213.11,2022-10-24,HOLDING_PERIOD_EXIT,211.94,90,-0.55,-55.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $2,056,350.00 within 14 days",0001403161-22-99999CFO,https://www.sec.gov/edgar/browse/?CIK=0001403161,data/industries/financials/credit_services/V_insider_trades.csv
TSLA,Tesla Inc.,Consumer Discretionary,Automotive,2022-06-15,CLUSTER_BUY,243.63,2022-08-03,STOP_LOSS_EXIT,213.48,33,-12.38,-1238.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $2,360,150.00 within 14 days",0001318605-22-99999CFO,https://www.sec.gov/edgar/browse/?CIK=0001318605,data/industries/consumer_discretionary/automotive/TSLA_insider_trades.csv
MSFT,Microsoft Corporation,Information Technology,Software - Infrastructure,2022-06-17,CLUSTER_BUY,289.51,2022-10-21,STOP_LOSS_EXIT,252.9,87,-12.65,-1265.0,85,"Cluster Buy Trigger: 3 independent insiders purchased $2,561,364.00 within 14 days",0000789019-22-99999CEO,https://www.sec.gov/edgar/browse/?CIK=0000789019,data/industries/information_technology/software_infrastructure/MSFT_insider_trades.csv
MSFT,Microsoft Corporation,Information Technology,Software - Infrastructure,2022-06-21,CLUSTER_BUY,290.85,2022-10-21,STOP_LOSS_EXIT,252.9,86,-13.05,-1305.0,95,"Cluster Buy Trigger: 4 independent insiders purchased $3,718,611.00 within 14 days",0000789019-22-99999CEO,https://www.sec.gov/edgar/browse/?CIK=0000789019,data/industries/information_technology/software_infrastructure/MSFT_insider_trades.csv
V,Visa Inc.,Financials,Credit Services,2022-06-24,CLUSTER_BUY,215.93,2022-11-01,HOLDING_PERIOD_EXIT,209.99,90,-2.75,-275.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $2,056,350.00 within 14 days",0001403161-22-99999CFO,https://www.sec.gov/edgar/browse/?CIK=0001403161,data/industries/financials/credit_services/V_insider_trades.csv
PLD,Prologis Inc.,Real Estate,REIT - Industrial,2022-08-26,CLUSTER_BUY,130.84,2022-12-01,STOP_LOSS_EXIT,114.79,67,-12.27,-1227.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $1,118,310.00 within 14 days",0001045609-22-000001,https://www.sec.gov/edgar/browse/?CIK=0001045609,data/industries/real_estate/reit_industrial/PLD_insider_trades.csv
EOG,EOG Resources Inc.,Energy,Oil & Gas E&P,2022-09-06,CLUSTER_BUY,118.46,2023-01-13,HOLDING_PERIOD_EXIT,127.84,90,7.92,792.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $2,115,634.00 within 14 days",0000821189-22-000001,https://www.sec.gov/edgar/browse/?CIK=0000821189,data/industries/energy/oil_gas_ep/EOG_insider_trades.csv
NFLX,Netflix Inc.,Communication Services,Entertainment,2022-11-15,CLUSTER_BUY,342.11,2022-12-28,STOP_LOSS_EXIT,291.42,29,-14.82,-1482.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $873,756.00 within 14 days",0001065280-22-000004,https://www.sec.gov/edgar/browse/?CIK=0001065280,data/industries/communication_services/entertainment/NFLX_insider_trades.csv
ADBE,Adobe Inc.,Information Technology,Software - Infrastructure,2022-11-16,CLUSTER_BUY,370.45,2023-03-29,HOLDING_PERIOD_EXIT,394.69,90,6.54,654.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $1,512,980.00 within 14 days",0000796343-22-000006,https://www.sec.gov/edgar/browse/?CIK=0000796343,data/industries/information_technology/software_infrastructure/ADBE_insider_trades.csv
MSFT,Microsoft Corporation,Information Technology,Software - Infrastructure,2022-11-22,CLUSTER_BUY,254.08,2023-04-04,HOLDING_PERIOD_EXIT,276.45,90,8.8,880.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $2,290,922.00 within 14 days",0000789019-22-000008,https://www.sec.gov/edgar/browse/?CIK=0000789019,data/industries/information_technology/software_infrastructure/MSFT_insider_trades.csv
GS,The Goldman Sachs Group Inc.,Financials,Capital Markets,2022-11-22,CLUSTER_BUY,351.64,2023-04-04,HOLDING_PERIOD_EXIT,361.83,90,2.9,290.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $2,191,462.00 within 14 days",0000886982-22-000012,https://www.sec.gov/edgar/browse/?CIK=0000886982,data/industries/financials/capital_markets/GS_insider_trades.csv
MSFT,Microsoft Corporation,Information Technology,Software - Infrastructure,2022-11-25,CLUSTER_BUY,246.11,2023-04-06,HOLDING_PERIOD_EXIT,270.54,90,9.93,993.0,85,"Cluster Buy Trigger: 3 independent insiders purchased $3,155,022.00 within 14 days",0000789019-22-000008,https://www.sec.gov/edgar/browse/?CIK=0000789019,data/industries/information_technology/software_infrastructure/MSFT_insider_trades.csv
MRNA,Moderna Inc.,Health Care,Biotechnology,2022-12-07,CLUSTER_BUY,183.38,2023-03-09,STOP_LOSS_EXIT,161.24,62,-12.07,-1207.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $2,324,301.00 within 14 days",0001682852-22-000005,https://www.sec.gov/edgar/browse/?CIK=0001682852,data/industries/health_care/biotechnology/MRNA_insider_trades.csv
INTC,Intel Corporation,Information Technology,Semiconductors,2022-12-09,CLUSTER_BUY,27.75,2023-04-21,HOLDING_PERIOD_EXIT,34.13,90,22.99,2299.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $1,647,696.00 within 14 days",0000050863-22-000012,https://www.sec.gov/edgar/browse/?CIK=0000050863,data/industries/information_technology/semiconductors/INTC_insider_trades.csv
INTC,Intel Corporation,Information Technology,Semiconductors,2022-12-12,CLUSTER_BUY,28.34,2023-04-24,HOLDING_PERIOD_EXIT,33.42,90,17.93,1793.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $1,647,696.00 within 14 days",0000050863-22-000012,https://www.sec.gov/edgar/browse/?CIK=0000050863,data/industries/information_technology/semiconductors/INTC_insider_trades.csv
V,Visa Inc.,Financials,Credit Services,2023-01-03,CLUSTER_BUY,207.67,2023-05-12,HOLDING_PERIOD_EXIT,227.07,90,9.34,934.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $815,650.00 within 14 days",0001403161-22-000008,https://www.sec.gov/edgar/browse/?CIK=0001403161,data/industries/financials/credit_services/V_insider_trades.csv
CL,Colgate-Palmolive Company,Consumer Staples,Household & Personal Products,2023-01-23,CLUSTER_BUY,79.7,2023-06-01,HOLDING_PERIOD_EXIT,77.79,90,-2.4,-240.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $2,599,008.00 within 14 days",0000021665-23-000001,https://www.sec.gov/edgar/browse/?CIK=0000021665,data/industries/consumer_staples/household_personal_products/CL_insider_trades.csv
SNPS,Synopsys Inc.,Information Technology,Software - Infrastructure,2023-01-23,CLUSTER_BUY,334.11,2023-06-01,HOLDING_PERIOD_EXIT,390.24,90,16.8,1680.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $1,537,536.00 within 14 days",0000883241-23-000010,https://www.sec.gov/edgar/browse/?CIK=0000883241,data/industries/information_technology/software_infrastructure/SNPS_insider_trades.csv
DIS,The Walt Disney Company,Communication Services,Entertainment,2023-02-27,CLUSTER_BUY,85.48,2023-07-07,HOLDING_PERIOD_EXIT,88.18,90,3.16,316.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $1,774,789.00 within 14 days",0001744489-23-000003,https://www.sec.gov/edgar/browse/?CIK=0001744489,data/industries/communication_services/entertainment/DIS_insider_trades.csv
NVDA,NVIDIA Corporation,Information Technology,Semiconductors,2023-02-28,CLUSTER_BUY,19.92,2023-05-16,TAKE_PROFIT_TARGET,28.04,54,40.76,4076.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $666,310.00 within 14 days",0001045810-23-000001,https://www.sec.gov/edgar/browse/?CIK=0001045810,data/industries/information_technology/semiconductors/NVDA_insider_trades.csv
CMCSA,Comcast Corporation,Communication Services,Entertainment,2023-03-24,CLUSTER_BUY,36.45,2023-08-03,HOLDING_PERIOD_EXIT,40.67,90,11.58,1158.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $1,068,690.00 within 14 days",0001166691-23-000003,https://www.sec.gov/edgar/browse/?CIK=0001166691,data/industries/communication_services/entertainment/CMCSA_insider_trades.csv
CMCSA,Comcast Corporation,Communication Services,Entertainment,2023-03-27,CLUSTER_BUY,37.23,2023-08-04,HOLDING_PERIOD_EXIT,41.09,90,10.37,1037.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $1,068,690.00 within 14 days",0001166691-23-000003,https://www.sec.gov/edgar/browse/?CIK=0001166691,data/industries/communication_services/entertainment/CMCSA_insider_trades.csv
MSFT,Microsoft Corporation,Information Technology,Software - Infrastructure,2023-04-03,CLUSTER_BUY,273.11,2023-08-11,HOLDING_PERIOD_EXIT,328.71,90,20.36,2036.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $600,763.00 within 14 days",0000789019-23-000003,https://www.sec.gov/edgar/browse/?CIK=0000789019,data/industries/information_technology/software_infrastructure/MSFT_insider_trades.csv
SBUX,Starbucks Corporation,Consumer Discretionary,Restaurants,2023-04-03,CLUSTER_BUY,97.3,2023-08-11,HOLDING_PERIOD_EXIT,96.53,90,-0.79,-79.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $1,462,422.00 within 14 days",0000829224-23-000012,https://www.sec.gov/edgar/browse/?CIK=0000829224,data/industries/consumer_discretionary/restaurants/SBUX_insider_trades.csv
ACN,Accenture plc,Information Technology,IT Services,2023-04-17,CLUSTER_BUY,287.41,2023-08-24,HOLDING_PERIOD_EXIT,328.06,90,14.14,1414.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $588,552.00 within 14 days",0001467373-23-000010,https://www.sec.gov/edgar/browse/?CIK=0001467373,data/industries/information_technology/it_services/ACN_insider_trades.csv
T,AT&T Inc.,Communication Services,Telecom Services,2023-05-01,CLUSTER_BUY,18.07,2023-09-08,HOLDING_PERIOD_EXIT,16.94,90,-6.25,-625.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $2,136,747.00 within 14 days",0000007323-23-000002,https://www.sec.gov/edgar/browse/?CIK=0000007323,data/industries/communication_services/telecom_services/T_insider_trades.csv
JPM,JPMorgan Chase & Co.,Financials,Banks - Diversified,2023-05-02,CLUSTER_BUY,143.74,2023-09-11,HOLDING_PERIOD_EXIT,156.91,90,9.16,916.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $1,334,542.00 within 14 days",0000019617-23-000002,https://www.sec.gov/edgar/browse/?CIK=0000019617,data/industries/financials/banks_diversified/JPM_insider_trades.csv
