ticker,company_name,sector,industry,entry_date,entry_signal,entry_price,exit_date,exit_reason,exit_price,holding_days,return_pct,pnl_dollar,confidence_score,trigger_reason,trigger_accession,trigger_url,local_source_file
JPM,JPMorgan Chase & Co.,Financials,Banks - Diversified,2021-03-31,CLUSTER_BUY,216.29,2021-06-29,HOLDING_PERIOD_EXIT,257.82,90,19.2,1920.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $2,128,546.00 within 14 days",0000019617-21-000003,https://www.sec.gov/edgar/browse/?CIK=0000019617,data/industries/financials/banks_diversified/JPM_insider_trades.csv
VZ,Verizon Communications Inc.,Communication Services,Telecom Services,2021-04-02,CONVICTION_BUY,197.35,2021-07-01,HOLDING_PERIOD_EXIT,224.82,90,13.92,1392.0,80,"C-Suite Conviction Buy: Insider_VZ_2021_7 (Chief Financial Officer) open-market purchase of $445,536.00",0000732712-21-000007,https://www.sec.gov/edgar/browse/?CIK=0000732712,data/industries/communication_services/telecom_services/VZ_insider_trades.csv
RTX,RTX Corporation,Industrials,Aerospace & Defense,2021-04-03,CONVICTION_BUY,129.38,2021-07-02,HOLDING_PERIOD_EXIT,171.14,90,32.28,3228.0,90,"C-Suite Conviction Buy: Insider_RTX_2021_1 (Chief Executive Officer) open-market purchase of $892,255.00",0000101829-21-000001,https://www.sec.gov/edgar/browse/?CIK=0000101829,data/industries/industrials/aerospace_defense/RTX_insider_trades.csv
MDT,Medtronic plc,Health Care,Medical Devices,2021-04-04,CONVICTION_BUY,197.67,2021-06-14,TAKE_PROFIT_TARGET,276.74,71,40.0,4000.0,90,"C-Suite Conviction Buy: Insider_MDT_2021_2 (Chief Financial Officer) open-market purchase of $966,570.00",0000143899-21-000002,https://www.sec.gov/edgar/browse/?CIK=0000143899,data/industries/health_care/medical_devices/MDT_insider_trades.csv
JPM,JPMorgan Chase & Co.,Financials,Banks - Diversified,2021-04-07,CONVICTION_BUY,130.41,2021-06-30,TAKE_PROFIT_TARGET,182.57,84,40.0,4000.0,95,"C-Suite Conviction Buy: Insider_JPM_2021_4 (Chief Executive Officer) open-market purchase of $1,129,028.00",0000019617-21-000004,https://www.sec.gov/edgar/browse/?CIK=0000019617,data/industries/financials/banks_diversified/JPM_insider_trades.csv
JPM,JPMorgan Chase & Co.,Financials,Banks - Diversified,2021-04-07,CLUSTER_BUY,130.41,2021-06-30,TAKE_PROFIT_TARGET,182.57,84,40.0,4000.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $2,752,006.00 within 14 days",0000019617-21-000005,https://www.sec.gov/edgar/browse/?CIK=0000019617,data/industries/financials/banks_diversified/JPM_insider_trades.csv
HD,The Home Depot Inc.,Consumer Discretionary,Home Improvement Retail,2021-04-10,CONVICTION_BUY,103.82,2021-07-09,HOLDING_PERIOD_EXIT,114.91,90,10.68,1068.0,70,"C-Suite Conviction Buy: Insider_HD_2021_5 (Chief Financial Officer) open-market purchase of $113,260.00",0000354950-21-000005,https://www.sec.gov/edgar/browse/?CIK=0000354950,data/industries/consumer_discretionary/home_improvement_retail/HD_insider_trades.csv
PANW,Palo Alto Networks Inc.,Information Technology,Software - Infrastructure,2021-04-11,CLUSTER_BUY,273.18,2021-07-10,HOLDING_PERIOD_EXIT,245.04,90,-10.3,-1030.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $982,777.00 within 14 days",0001326801-21-000007,https://www.sec.gov/edgar/browse/?CIK=0001326801,data/industries/information_technology/software_infrastructure/PANW_insider_trades.csv
TMUS,T-Mobile US Inc.,Communication Services,Telecom Services,2021-04-13,HEAVY_SELL_EXIT,167.03,2021-07-12,HOLDING_PERIOD_EXIT,222.75,90,33.36,3336.0,90,"Heavy Sell Exit: 2 executives sold $2,615,184.00 over 14 days",0001283699-21-000002,https://www.sec.gov/edgar/browse/?CIK=0001283699,data/industries/communication_services/telecom_services/TMUS_insider_trades.csv
RTX,RTX Corporation,Industrials,Aerospace & Defense,2021-04-14,CONVICTION_BUY,230.86,2021-07-13,HOLDING_PERIOD_EXIT,254.68,90,10.32,1032.0,90,"C-Suite Conviction Buy: Insider_RTX_2021_1 (Chief Executive Officer) open-market purchase of $892,255.00",0000101829-21-000001,https://www.sec.gov/edgar/browse/?CIK=0000101829,data/industries/industrials/aerospace_defense/RTX_insider_trades.csv
RTX,RTX Corporation,Industrials,Aerospace & Defense,2021-04-14,CLUSTER_BUY,230.86,2021-07-13,HOLDING_PERIOD_EXIT,254.68,90,10.32,1032.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $1,292,620.00 within 14 days",0000101829-21-000001,https://www.sec.gov/edgar/browse/?CIK=0000101829,data/industries/industrials/aerospace_defense/RTX_insider_trades.csv
LMT,Lockheed Martin Corporation,Industrials,Aerospace & Defense,2021-04-14,CONVICTION_BUY,145.31,2021-07-13,HOLDING_PERIOD_EXIT,173.73,90,19.56,1956.0,90,"C-Suite Conviction Buy: Insider_LMT_2021_13 (Chief Financial Officer) open-market purchase of $788,568.00",0000936468-21-000013,https://www.sec.gov/edgar/browse/?CIK=0000936468,data/industries/industrials/aerospace_defense/LMT_insider_trades.csv
CVX,Chevron Corporation,Energy,Oil & Gas Integrated,2021-04-14,CONVICTION_BUY,111.98,2021-07-13,HOLDING_PERIOD_EXIT,131.87,90,17.76,1776.0,80,"C-Suite Conviction Buy: Insider_CVX_2021_5 (Chief Executive Officer) open-market purchase of $275,448.00",0000093410-21-000005,https://www.sec.gov/edgar/browse/?CIK=0000093410,data/industries/energy/oil_gas_integrated/CVX_insider_trades.csv
JPM,JPMorgan Chase & Co.,Financials,Banks - Diversified,2021-04-17,CONVICTION_BUY,277.3,2021-07-16,HOLDING_PERIOD_EXIT,338.2,90,21.96,2196.0,95,"C-Suite Conviction Buy: Insider_JPM_2021_4 (Chief Executive Officer) open-market purchase of $1,129,028.00",0000019617-21-000004,https://www.sec.gov/edgar/browse/?CIK=0000019617,data/industries/financials/banks_diversified/JPM_insider_trades.csv
TMUS,T-Mobile US Inc.,Communication Services,Telecom Services,2021-04-17,HEAVY_SELL_EXIT,150.7,2021-07-16,HOLDING_PERIOD_EXIT,190.85,90,26.64,2664.0,90,"Heavy Sell Exit: 3 executives sold $2,809,004.00 over 14 days",0001283699-21-000002,https://www.sec.gov/edgar/browse/?CIK=0001283699,data/industries/communication_services/telecom_services/TMUS_insider_trades.csv
CVX,Chevron Corporation,Energy,Oil & Gas Integrated,2021-04-17,CONVICTION_BUY,102.98,2021-07-16,HOLDING_PERIOD_EXIT,140.92,90,36.84,3684.0,80,"C-Suite Conviction Buy: Insider_CVX_2021_5 (Chief Executive Officer) open-market purchase of $275,448.00",0000093410-21-000005,https://www.sec.gov/edgar/browse/?CIK=0000093410,data/industries/energy/oil_gas_integrated/CVX_insider_trades.csv
RTX,RTX Corporation,Industrials,Aerospace & Defense,2021-04-21,CLUSTER_BUY,142.9,2021-07-20,HOLDING_PERIOD_EXIT,174.97,90,22.44,2244.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $926,429.00 within 14 days",0000101829-21-000006,https://www.sec.gov/edgar/browse/?CIK=0000101829,data/industries/industrials/aerospace_defense/RTX_insider_trades.csv
MRNA,Moderna Inc.,Health Care,Biotechnology,2021-04-27,CONVICTION_BUY,196.22,2021-07-26,HOLDING_PERIOD_EXIT,267.8,90,36.48,3648.0,95,"C-Suite Conviction Buy: Insider_MRNA_2021_14 (Chief Executive Officer) open-market purchase of $1,894,656.00",0001682852-21-000014,https://www.sec.gov/edgar/browse/?CIK=0001682852,data/industries/health_care/biotechnology/MRNA_insider_trades.csv
CAT,Caterpillar Inc.,Industrials,Industrial Machinery,2021-04-28,HEAVY_SELL_EXIT,232.68,2021-07-27,HOLDING_PERIOD_EXIT,270.37,90,16.2,1620.0,80,"Heavy Sell Exit: 2 executives sold $1,629,304.00 over 14 days",0000018230-21-000009,https://www.sec.gov/edgar/browse/?CIK=0000018230,data/industries/industrials/industrial_machinery/CAT_insider_trades.csv
AMD,Advanced Micro Devices Inc.,Information Technology,Semiconductors,2021-05-08,HEAVY_SELL_EXIT,117.24,2021-07-14,TAKE_PROFIT_TARGET,164.14,67,40.0,4000.0,75,"Heavy Sell Exit: 2 executives sold $1,190,590.00 over 14 days",0000002488-21-000009,https://www.sec.gov/edgar/browse/?CIK=0000002488,data/industries/information_technology/semiconductors/AMD_insider_trades.csv
MRNA,Moderna Inc.,Health Care,Biotechnology,2021-05-08,CONVICTION_BUY,161.52,2021-08-06,HOLDING_PERIOD_EXIT,189.24,90,17.16,1716.0,95,"C-Suite Conviction Buy: Insider_MRNA_2021_14 (Chief Executive Officer) open-market purchase of $1,894,656.00",0001682852-21-000014,https://www.sec.gov/edgar/browse/?CIK=0001682852,data/industries/health_care/biotechnology/MRNA_insider_trades.csv
DIS,The Walt Disney Company,Communication Services,Entertainment,2021-05-15,HEAVY_SELL_EXIT,220.52,2021-08-13,HOLDING_PERIOD_EXIT,249.89,90,13.32,1332.0,85,"Heavy Sell Exit: 2 executives sold $2,316,822.00 over 14 days",0001744489-21-000003,https://www.sec.gov/edgar/browse/?CIK=0001744489,data/industries/communication_services/entertainment/DIS_insider_trades.csv
GS,The Goldman Sachs Group Inc.,Financials,Capital Markets,2021-05-16,HEAVY_SELL_EXIT,143.61,2021-07-28,TAKE_PROFIT_TARGET,201.05,73,40.0,4000.0,75,"Heavy Sell Exit: 2 executives sold $1,383,876.00 over 14 days",0000886982-21-000002,https://www.sec.gov/edgar/browse/?CIK=0000886982,data/industries/financials/capital_markets/GS_insider_trades.csv
SBUX,Starbucks Corporation,Consumer Discretionary,Restaurants,2021-05-16,HEAVY_SELL_EXIT,95.3,2021-08-14,HOLDING_PERIOD_EXIT,106.28,90,11.52,1152.0,80,"Heavy Sell Exit: 2 executives sold $1,603,366.00 over 14 days",0000829224-21-000006,https://www.sec.gov/edgar/browse/?CIK=0000829224,data/industries/consumer_discretionary/restaurants/SBUX_insider_trades.csv
AXP,American Express Company,Financials,Credit Services,2021-05-17,HEAVY_SELL_EXIT,207.39,2021-08-15,HOLDING_PERIOD_EXIT,227.8,90,9.84,984.0,75,"Heavy Sell Exit: 2 executives sold $1,048,701.00 over 14 days",0000004962-21-000003,https://www.sec.gov/edgar/browse/?CIK=0000004962,data/industries/financials/credit_services/AXP_insider_trades.csv
WMT,Walmart Inc.,Consumer Staples,Discount Stores,2021-05-20,HEAVY_SELL_EXIT,206.17,2021-08-18,HOLDING_PERIOD_EXIT,239.82,90,16.32,1632.0,90,"Heavy Sell Exit: 2 executives sold $2,950,802.00 over 14 days",0000104169-21-000004,https://www.sec.gov/edgar/browse/?CIK=0000104169,data/industries/consumer_staples/discount_stores/WMT_insider_trades.csv
BA,The Boeing Company,Industrials,Aerospace & Defense,2021-05-22,CONVICTION_BUY,99.8,2021-08-20,HOLDING_PERIOD_EXIT,117.88,90,18.12,1812.0,95,"C-Suite Conviction Buy: Insider_BA_2021_1 (Chief Financial Officer) open-market purchase of $1,064,750.00",0000012927-21-000001,https://www.sec.gov/edgar/browse/?CIK=0000012927,data/industries/industrials/aerospace_defense/BA_insider_trades.csv
BAC,Bank of America Corporation,Financials,Banks - Diversified,2021-05-29,HEAVY_SELL_EXIT,260.34,2021-08-10,TAKE_PROFIT_TARGET,364.48,73,40.0,4000.0,80,"Heavy Sell Exit: 2 executives sold $1,872,255.00 over 14 days",0000070858-21-000013,https://www.sec.gov/edgar/browse/?CIK=0000070858,data/industries/financials/banks_diversified/BAC_insider_trades.csv
CL,Colgate-Palmolive Company,Consumer Staples,Household & Personal Products,2021-05-31,HEAVY_SELL_EXIT,83.65,2021-08-29,HOLDING_PERIOD_EXIT,113.26,90,35.4,3540.0,85,"Heavy Sell Exit: 2 executives sold $2,072,838.00 over 14 days",0000021665-21-000001,https://www.sec.gov/edgar/browse/?CIK=0000021665,data/industries/consumer_staples/household_personal_products/CL_insider_trades.csv
MU,Micron Technology Inc.,Information Technology,Semiconductors,2021-06-01,HEAVY_SELL_EXIT,120.88,2021-08-15,TAKE_PROFIT_TARGET,169.23,75,40.0,4000.0,80,"Heavy Sell Exit: 2 executives sold $1,563,151.00 over 14 days",0000072333-21-000006,https://www.sec.gov/edgar/browse/?CIK=0000072333,data/industries/information_technology/semiconductors/MU_insider_trades.csv
