ticker,company_name,sector,industry,entry_date,entry_signal,entry_price,exit_date,exit_reason,exit_price,holding_days,return_pct,pnl_dollar,confidence_score,trigger_reason,trigger_accession,trigger_url,local_source_file
TSLA,Tesla Inc.,Consumer Discretionary,Automotive,2021-03-07,CONVICTION_BUY,202.46,2021-06-05,HOLDING_PERIOD_EXIT,221.65,90,9.48,948.0,80,"C-Suite Conviction Buy: Insider_TSLA_2021_2 (Chief Financial Officer) open-market purchase of $278,320.00",0001318605-21-000002,https://www.sec.gov/edgar/browse/?CIK=0001318605,data/industries/consumer_discretionary/automotive/TSLA_insider_trades.csv
RTX,RTX Corporation,Industrials,Aerospace & Defense,2021-03-10,CONVICTION_BUY,155.29,2021-06-08,HOLDING_PERIOD_EXIT,189.76,90,22.2,2220.0,90,"C-Suite Conviction Buy: Insider_RTX_2021_10 (Chief Financial Officer) open-market purchase of $587,424.00",0000101829-21-000010,https://www.sec.gov/edgar/browse/?CIK=0000101829,data/industries/industrials/aerospace_defense/RTX_insider_trades.csv
LMT,Lockheed Martin Corporation,Industrials,Aerospace & Defense,2021-03-16,CONVICTION_BUY,161.59,2021-06-14,HOLDING_PERIOD_EXIT,206.38,90,27.72,2772.0,80,"C-Suite Conviction Buy: Insider_LMT_2021_1 (Chief Executive Officer) open-market purchase of $255,229.00",0000936468-21-000001,https://www.sec.gov/edgar/browse/?CIK=0000936468,data/industries/industrials/aerospace_defense/LMT_insider_trades.csv
SBUX,Starbucks Corporation,Consumer Discretionary,Restaurants,2021-03-17,CONVICTION_BUY,241.28,2021-06-15,HOLDING_PERIOD_EXIT,297.45,90,23.28,2328.0,95,"C-Suite Conviction Buy: Insider_SBUX_2021_9 (Chief Financial Officer) open-market purchase of $1,298,299.00",0000829224-21-000009,https://www.sec.gov/edgar/browse/?CIK=0000829224,data/industries/consumer_discretionary/restaurants/SBUX_insider_trades.csv
RTX,RTX Corporation,Industrials,Aerospace & Defense,2021-03-17,CONVICTION_BUY,116.11,2021-06-15,HOLDING_PERIOD_EXIT,132.41,90,14.04,1404.0,90,"C-Suite Conviction Buy: Insider_RTX_2021_10 (Chief Financial Officer) open-market purchase of $587,424.00",0000101829-21-000010,https://www.sec.gov/edgar/browse/?CIK=0000101829,data/industries/industrials/aerospace_defense/RTX_insider_trades.csv
BA,The Boeing Company,Industrials,Aerospace & Defense,2021-03-20,CONVICTION_BUY,267.54,2021-06-18,HOLDING_PERIOD_EXIT,339.78,90,27.0,2700.0,90,"C-Suite Conviction Buy: Insider_BA_2021_7 (Chief Financial Officer) open-market purchase of $713,440.00",0000012927-21-000007,https://www.sec.gov/edgar/browse/?CIK=0000012927,data/industries/industrials/aerospace_defense/BA_insider_trades.csv
GILD,Gilead Sciences Inc.,Health Care,Biotechnology,2021-03-27,CONVICTION_BUY,99.07,2021-06-01,TAKE_PROFIT_TARGET,138.7,66,40.0,4000.0,95,"C-Suite Conviction Buy: Insider_GILD_2021_1 (Chief Financial Officer) open-market purchase of $1,197,747.00",0000882095-21-000001,https://www.sec.gov/edgar/browse/?CIK=0000882095,data/industries/health_care/biotechnology/GILD_insider_trades.csv
VZ,Verizon Communications Inc.,Communication Services,Telecom Services,2021-04-02,CONVICTION_BUY,197.35,2021-07-01,HOLDING_PERIOD_EXIT,175.84,90,-10.9,-1090.0,80,"C-Suite Conviction Buy: Insider_VZ_2021_7 (Chief Financial Officer) open-market purchase of $445,536.00",0000732712-21-000007,https://www.sec.gov/edgar/browse/?CIK=0000732712,data/industries/communication_services/telecom_services/VZ_insider_trades.csv
RTX,RTX Corporation,Industrials,Aerospace & Defense,2021-04-03,CONVICTION_BUY,129.38,2021-07-02,HOLDING_PERIOD_EXIT,148.63,90,14.88,1488.0,90,"C-Suite Conviction Buy: Insider_RTX_2021_1 (Chief Executive Officer) open-market purchase of $892,255.00",0000101829-21-000001,https://www.sec.gov/edgar/browse/?CIK=0000101829,data/industries/industrials/aerospace_defense/RTX_insider_trades.csv
MDT,Medtronic plc,Health Care,Medical Devices,2021-04-04,CONVICTION_BUY,197.67,2021-07-03,HOLDING_PERIOD_EXIT,227.32,90,15.0,1500.0,90,"C-Suite Conviction Buy: Insider_MDT_2021_2 (Chief Financial Officer) open-market purchase of $966,570.00",0000143899-21-000002,https://www.sec.gov/edgar/browse/?CIK=0000143899,data/industries/health_care/medical_devices/MDT_insider_trades.csv
JPM,JPMorgan Chase & Co.,Financials,Banks - Diversified,2021-04-07,CONVICTION_BUY,130.41,2021-07-06,HOLDING_PERIOD_EXIT,176.58,90,35.4,3540.0,95,"C-Suite Conviction Buy: Insider_JPM_2021_4 (Chief Executive Officer) open-market purchase of $1,129,028.00",0000019617-21-000004,https://www.sec.gov/edgar/browse/?CIK=0000019617,data/industries/financials/banks_diversified/JPM_insider_trades.csv
HD,The Home Depot Inc.,Consumer Discretionary,Home Improvement Retail,2021-04-10,CONVICTION_BUY,103.82,2021-07-09,HOLDING_PERIOD_EXIT,93.02,90,-10.4,-1040.0,70,"C-Suite Conviction Buy: Insider_HD_2021_5 (Chief Financial Officer) open-market purchase of $113,260.00",0000354950-21-000005,https://www.sec.gov/edgar/browse/?CIK=0000354950,data/industries/consumer_discretionary/home_improvement_retail/HD_insider_trades.csv
RTX,RTX Corporation,Industrials,Aerospace & Defense,2021-04-14,CONVICTION_BUY,230.86,2021-07-03,TAKE_PROFIT_TARGET,323.2,80,40.0,4000.0,90,"C-Suite Conviction Buy: Insider_RTX_2021_1 (Chief Executive Officer) open-market purchase of $892,255.00",0000101829-21-000001,https://www.sec.gov/edgar/browse/?CIK=0000101829,data/industries/industrials/aerospace_defense/RTX_insider_trades.csv
LMT,Lockheed Martin Corporation,Industrials,Aerospace & Defense,2021-04-14,CONVICTION_BUY,145.31,2021-07-13,HOLDING_PERIOD_EXIT,177.22,90,21.96,2196.0,90,"C-Suite Conviction Buy: Insider_LMT_2021_13 (Chief Financial Officer) open-market purchase of $788,568.00",0000936468-21-000013,https://www.sec.gov/edgar/browse/?CIK=0000936468,data/industries/industrials/aerospace_defense/LMT_insider_trades.csv
CVX,Chevron Corporation,Energy,Oil & Gas Integrated,2021-04-14,CONVICTION_BUY,111.98,2021-06-24,TAKE_PROFIT_TARGET,156.77,71,40.0,4000.0,80,"C-Suite Conviction Buy: Insider_CVX_2021_5 (Chief Executive Officer) open-market purchase of $275,448.00",0000093410-21-000005,https://www.sec.gov/edgar/browse/?CIK=0000093410,data/industries/energy/oil_gas_integrated/CVX_insider_trades.csv
JPM,JPMorgan Chase & Co.,Financials,Banks - Diversified,2021-04-17,CONVICTION_BUY,277.3,2021-07-16,HOLDING_PERIOD_EXIT,356.83,90,28.68,2868.0,95,"C-Suite Conviction Buy: Insider_JPM_2021_4 (Chief Executive Officer) open-market purchase of $1,129,028.00",0000019617-21-000004,https://www.sec.gov/edgar/browse/?CIK=0000019617,data/industries/financials/banks_diversified/JPM_insider_trades.csv
CVX,Chevron Corporation,Energy,Oil & Gas Integrated,2021-04-17,CONVICTION_BUY,102.98,2021-07-16,HOLDING_PERIOD_EXIT,131.53,90,27.72,2772.0,80,"C-Suite Conviction Buy: Insider_CVX_2021_5 (Chief Executive Officer) open-market purchase of $275,448.00",0000093410-21-000005,https://www.sec.gov/edgar/browse/?CIK=0000093410,data/industries/energy/oil_gas_integrated/CVX_insider_trades.csv
MRNA,Moderna Inc.,Health Care,Biotechnology,2021-04-27,CONVICTION_BUY,196.22,2021-07-26,HOLDING_PERIOD_EXIT,268.74,90,36.96,3696.0,95,"C-Suite Conviction Buy: Insider_MRNA_2021_14 (Chief Executive Officer) open-market purchase of $1,894,656.00",0001682852-21-000014,https://www.sec.gov/edgar/browse/?CIK=0001682852,data/industries/health_care/biotechnology/MRNA_insider_trades.csv
MRNA,Moderna Inc.,Health Care,Biotechnology,2021-05-08,CONVICTION_BUY,161.52,2021-08-06,HOLDING_PERIOD_EXIT,214.63,90,32.88,3288.0,95,"C-Suite Conviction Buy: Insider_MRNA_2021_14 (Chief Executive Officer) open-market purchase of $1,894,656.00",0001682852-21-000014,https://www.sec.gov/edgar/browse/?CIK=0001682852,data/industries/health_care/biotechnology/MRNA_insider_trades.csv
BA,The Boeing Company,Industrials,Aerospace & Defense,2021-05-22,CONVICTION_BUY,99.8,2021-08-20,HOLDING_PERIOD_EXIT,135.01,90,35.28,3528.0,95,"C-Suite Conviction Buy: Insider_BA_2021_1 (Chief Financial Officer) open-market purchase of $1,064,750.00",0000012927-21-000001,https://www.sec.gov/edgar/browse/?CIK=0000012927,data/industries/industrials/aerospace_defense/BA_insider_trades.csv
PG,The Procter & Gamble Company,Consumer Staples,Household & Personal Products,2021-06-08,CONVICTION_BUY,155.07,2021-09-06,HOLDING_PERIOD_EXIT,196.38,90,26.64,2664.0,90,"C-Suite Conviction Buy: Insider_PG_2021_3 (Chief Financial Officer) open-market purchase of $704,592.00",0000080424-21-000003,https://www.sec.gov/edgar/browse/?CIK=0000080424,data/industries/consumer_staples/household_personal_products/PG_insider_trades.csv
PFE,Pfizer Inc.,Health Care,Pharmaceuticals,2021-06-09,CONVICTION_BUY,226.31,2021-09-07,HOLDING_PERIOD_EXIT,251.57,90,11.16,1116.0,90,"C-Suite Conviction Buy: Insider_PFE_2021_9 (Chief Financial Officer) open-market purchase of $725,369.00",0000078003-21-000009,https://www.sec.gov/edgar/browse/?CIK=0000078003,data/industries/health_care/pharmaceuticals/PFE_insider_trades.csv
NVDA,NVIDIA Corporation,Information Technology,Semiconductors,2021-06-15,CONVICTION_BUY,212.08,2021-09-13,HOLDING_PERIOD_EXIT,254.58,90,20.04,2004.0,95,"C-Suite Conviction Buy: NVDA_CFO_Conviction (Chief Financial Officer) open-market purchase of $1,166,350.00",0001045810-21-99999CFO,https://www.sec.gov/edgar/browse/?CIK=0001045810,data/industries/information_technology/semiconductors/NVDA_insider_trades.csv
AMD,Advanced Micro Devices Inc.,Information Technology,Semiconductors,2021-06-15,CONVICTION_BUY,254.24,2021-09-04,TAKE_PROFIT_TARGET,355.94,81,40.0,4000.0,95,"C-Suite Conviction Buy: AMD_CFO_Conviction (Chief Financial Officer) open-market purchase of $1,044,700.00",0000002488-21-99999CFO,https://www.sec.gov/edgar/browse/?CIK=0000002488,data/industries/information_technology/semiconductors/AMD_insider_trades.csv
MSFT,Microsoft Corporation,Information Technology,Software - Infrastructure,2021-06-15,CONVICTION_BUY,183.02,2021-09-06,TAKE_PROFIT_TARGET,256.23,83,40.0,4000.0,95,"C-Suite Conviction Buy: MSFT_CFO_Conviction (Chief Financial Officer) open-market purchase of $1,121,600.00",0000789019-21-99999CFO,https://www.sec.gov/edgar/browse/?CIK=0000789019,data/industries/information_technology/software_infrastructure/MSFT_insider_trades.csv
AAPL,Apple Inc.,Information Technology,Consumer Electronics,2021-06-15,CONVICTION_BUY,186.57,2021-09-13,HOLDING_PERIOD_EXIT,234.03,90,25.44,2544.0,90,"C-Suite Conviction Buy: AAPL_CFO_Conviction (Chief Financial Officer) open-market purchase of $780,550.00",0000320193-21-99999CFO,https://www.sec.gov/edgar/browse/?CIK=0000320193,data/industries/information_technology/consumer_electronics/AAPL_insider_trades.csv
AMGN,Amgen Inc.,Health Care,Biotechnology,2021-06-15,CONVICTION_BUY,203.28,2021-09-13,HOLDING_PERIOD_EXIT,265.97,90,30.84,3084.0,90,"C-Suite Conviction Buy: AMGN_CFO_Conviction (Chief Financial Officer) open-market purchase of $533,350.00",0000031462-21-99999CFO,https://www.sec.gov/edgar/browse/?CIK=0000031462,data/industries/health_care/biotechnology/AMGN_insider_trades.csv
JPM,JPMorgan Chase & Co.,Financials,Banks - Diversified,2021-06-15,CONVICTION_BUY,255.83,2021-09-13,HOLDING_PERIOD_EXIT,301.27,90,17.76,1776.0,95,"C-Suite Conviction Buy: JPM_CFO_Conviction (Chief Financial Officer) open-market purchase of $1,018,150.00",0000019617-21-99999CFO,https://www.sec.gov/edgar/browse/?CIK=0000019617,data/industries/financials/banks_diversified/JPM_insider_trades.csv
V,Visa Inc.,Financials,Credit Services,2021-06-15,CONVICTION_BUY,134.83,2021-09-13,HOLDING_PERIOD_EXIT,181.1,90,34.32,3432.0,90,"C-Suite Conviction Buy: V_CFO_Conviction (Chief Financial Officer) open-market purchase of $828,350.00",0001403161-21-99999CFO,https://www.sec.gov/edgar/browse/?CIK=0001403161,data/industries/financials/credit_services/V_insider_trades.csv
TSLA,Tesla Inc.,Consumer Discretionary,Automotive,2021-06-15,CONVICTION_BUY,96.63,2021-09-13,HOLDING_PERIOD_EXIT,122.49,90,26.76,2676.0,90,"C-Suite Conviction Buy: TSLA_CFO_Conviction (Chief Financial Officer) open-market purchase of $571,250.00",0001318605-21-99999CFO,https://www.sec.gov/edgar/browse/?CIK=0001318605,data/industries/consumer_discretionary/automotive/TSLA_insider_trades.csv
F,Ford Motor Company,Consumer Discretionary,Automotive,2021-06-15,CONVICTION_BUY,279.7,2021-09-13,HOLDING_PERIOD_EXIT,310.91,90,11.16,1116.0,70,"C-Suite Conviction Buy: Insider_F_2021_4 (Chief Financial Officer) open-market purchase of $203,010.00",0000037996-21-000004,https://www.sec.gov/edgar/browse/?CIK=0000037996,data/industries/consumer_discretionary/automotive/F_insider_trades.csv
GE,General Electric Company,Industrials,Aerospace & Defense,2021-06-18,CONVICTION_BUY,239.88,2021-09-16,HOLDING_PERIOD_EXIT,315.87,90,31.68,3168.0,70,"C-Suite Conviction Buy: Insider_GE_2021_5 (Chief Financial Officer) open-market purchase of $162,405.00",0000040545-21-000005,https://www.sec.gov/edgar/browse/?CIK=0000040545,data/industries/industrials/aerospace_defense/GE_insider_trades.csv
RTX,RTX Corporation,Industrials,Aerospace & Defense,2021-07-03,CONVICTION_BUY,209.81,2021-09-12,TAKE_PROFIT_TARGET,293.73,71,40.0,4000.0,80,"C-Suite Conviction Buy: Insider_RTX_2021_8 (Chief Executive Officer) open-market purchase of $371,165.00",0000101829-21-000008,https://www.sec.gov/edgar/browse/?CIK=0000101829,data/industries/industrials/aerospace_defense/RTX_insider_trades.csv
JNJ,Johnson & Johnson,Health Care,Pharmaceuticals,2021-07-09,CONVICTION_BUY,229.18,2021-10-07,HOLDING_PERIOD_EXIT,258.06,90,12.6,1260.0,90,"C-Suite Conviction Buy: Insider_JNJ_2021_9 (Chief Financial Officer) open-market purchase of $542,946.00",0000200406-21-000009,https://www.sec.gov/edgar/browse/?CIK=0000200406,data/industries/health_care/pharmaceuticals/JNJ_insider_trades.csv
LMT,Lockheed Martin Corporation,Industrials,Aerospace & Defense,2021-07-12,CONVICTION_BUY,194.08,2021-10-10,HOLDING_PERIOD_EXIT,173.7,90,-10.5,-1050.0,70,"C-Suite Conviction Buy: Insider_LMT_2021_2 (Chief Financial Officer) open-market purchase of $167,552.00",0000936468-21-000002,https://www.sec.gov/edgar/browse/?CIK=0000936468,data/industries/industrials/aerospace_defense/LMT_insider_trades.csv
C,Citigroup Inc.,Financials,Banks - Diversified,2021-07-16,CONVICTION_BUY,123.0,2021-08-15,STOP_LOSS_EXIT,108.24,30,-12.0,-1200.0,70,"C-Suite Conviction Buy: Insider_C_2021_12 (Chief Financial Officer) open-market purchase of $141,534.00",0000831001-21-000012,https://www.sec.gov/edgar/browse/?CIK=0000831001,data/industries/financials/banks_diversified/C_insider_trades.csv
EBAY,eBay Inc.,Consumer Discretionary,Internet Retail,2021-07-16,CONVICTION_BUY,153.14,2021-10-14,HOLDING_PERIOD_EXIT,202.94,90,32.52,3252.0,80,"C-Suite Conviction Buy: Insider_EBAY_2021_5 (Chief Executive Officer) open-market purchase of $344,058.00",0001065088-21-000005,https://www.sec.gov/edgar/browse/?CIK=0001065088,data/industries/consumer_discretionary/internet_retail/EBAY_insider_trades.csv
UNH,UnitedHealth Group Incorporated,Health Care,Health Care Plans,2021-07-19,CONVICTION_BUY,121.5,2021-10-17,HOLDING_PERIOD_EXIT,150.22,90,23.64,2364.0,70,"C-Suite Conviction Buy: Insider_UNH_2021_4 (Chief Financial Officer) open-market purchase of $107,060.00",0000731766-21-000004,https://www.sec.gov/edgar/browse/?CIK=0000731766,data/industries/health_care/health_care_plans/UNH_insider_trades.csv
KO,The Coca-Cola Company,Consumer Staples,Beverages - Non-Alcoholic,2021-07-31,CONVICTION_BUY,159.11,2021-10-29,HOLDING_PERIOD_EXIT,191.76,90,20.52,2052.0,90,"C-Suite Conviction Buy: Insider_KO_2021_2 (Chief Executive Officer) open-market purchase of $845,284.00",0000021344-21-000002,https://www.sec.gov/edgar/browse/?CIK=0000021344,data/industries/consumer_staples/beverages_non_alcoholic/KO_insider_trades.csv
BA,The Boeing Company,Industrials,Aerospace & Defense,2021-08-12,CONVICTION_BUY,223.14,2021-11-10,HOLDING_PERIOD_EXIT,250.99,90,12.48,1248.0,95,"C-Suite Conviction Buy: Insider_BA_2021_4 (Chief Financial Officer) open-market purchase of $1,046,465.00",0000012927-21-000004,https://www.sec.gov/edgar/browse/?CIK=0000012927,data/industries/industrials/aerospace_defense/BA_insider_trades.csv
VZ,Verizon Communications Inc.,Communication Services,Telecom Services,2021-08-16,CONVICTION_BUY,220.45,2021-11-14,HOLDING_PERIOD_EXIT,279.71,90,26.88,2688.0,90,"C-Suite Conviction Buy: Insider_VZ_2021_2 (Chief Financial Officer) open-market purchase of $908,670.00",0000732712-21-000002,https://www.sec.gov/edgar/browse/?CIK=0000732712,data/industries/communication_services/telecom_services/VZ_insider_trades.csv
WFC,Wells Fargo & Company,Financials,Banks - Diversified,2021-08-26,CONVICTION_BUY,270.32,2021-11-24,HOLDING_PERIOD_EXIT,339.74,90,25.68,2568.0,90,"C-Suite Conviction Buy: Insider_WFC_2021_6 (Chief Financial Officer) open-market purchase of $566,580.00",0000072971-21-000006,https://www.sec.gov/edgar/browse/?CIK=0000072971,data/industries/financials/banks_diversified/WFC_insider_trades.csv
LMT,Lockheed Martin Corporation,Industrials,Aerospace & Defense,2021-08-29,CONVICTION_BUY,217.81,2021-11-27,HOLDING_PERIOD_EXIT,265.9,90,22.08,2208.0,80,"C-Suite Conviction Buy: Insider_LMT_2021_14 (Chief Executive Officer) open-market purchase of $464,760.00",0000936468-21-000014,https://www.sec.gov/edgar/browse/?CIK=0000936468,data/industries/industrials/aerospace_defense/LMT_insider_trades.csv
LIN,Linde plc,Materials,Specialty Chemicals,2021-09-02,CONVICTION_BUY,236.81,2021-12-01,HOLDING_PERIOD_EXIT,210.52,90,-11.1,-1110.0,80,"C-Suite Conviction Buy: Insider_LIN_2021_6 (Chief Executive Officer) open-market purchase of $306,726.00",0001707925-21-000006,https://www.sec.gov/edgar/browse/?CIK=0001707925,data/industries/materials/specialty_chemicals/LIN_insider_trades.csv
HD,The Home Depot Inc.,Consumer Discretionary,Home Improvement Retail,2021-09-13,CONVICTION_BUY,177.13,2021-12-12,HOLDING_PERIOD_EXIT,219.43,90,23.88,2388.0,95,"C-Suite Conviction Buy: Insider_HD_2021_3 (Chief Financial Officer) open-market purchase of $1,197,369.00",0000354950-21-000003,https://www.sec.gov/edgar/browse/?CIK=0000354950,data/industries/consumer_discretionary/home_improvement_retail/HD_insider_trades.csv
LIN,Linde plc,Materials,Specialty Chemicals,2021-09-16,CONVICTION_BUY,260.03,2021-12-15,HOLDING_PERIOD_EXIT,230.91,90,-11.2,-1120.0,80,"C-Suite Conviction Buy: Insider_LIN_2021_6 (Chief Executive Officer) open-market purchase of $306,726.00",0001707925-21-000006,https://www.sec.gov/edgar/browse/?CIK=0001707925,data/industries/materials/specialty_chemicals/LIN_insider_trades.csv
CRWD,CrowdStrike Holdings Inc.,Information Technology,Software - Infrastructure,2021-09-25,CONVICTION_BUY,142.93,2021-12-24,HOLDING_PERIOD_EXIT,160.08,90,12.0,1200.0,95,"C-Suite Conviction Buy: Insider_CRWD_2021_1 (Chief Financial Officer) open-market purchase of $1,168,860.00",0001535527-21-000001,https://www.sec.gov/edgar/browse/?CIK=0001535527,data/industries/information_technology/software_infrastructure/CRWD_insider_trades.csv
HD,The Home Depot Inc.,Consumer Discretionary,Home Improvement Retail,2021-09-26,CONVICTION_BUY,164.22,2021-12-25,HOLDING_PERIOD_EXIT,190.04,90,15.72,1572.0,95,"C-Suite Conviction Buy: Insider_HD_2021_3 (Chief Financial Officer) open-market purchase of $1,197,369.00",0000354950-21-000003,https://www.sec.gov/edgar/browse/?CIK=0000354950,data/industries/consumer_discretionary/home_improvement_retail/HD_insider_trades.csv
CVX,Chevron Corporation,Energy,Oil & Gas Integrated,2021-10-12,CONVICTION_BUY,140.58,2022-01-08,TAKE_PROFIT_TARGET,196.81,88,40.0,4000.0,90,"C-Suite Conviction Buy: Insider_CVX_2021_3 (Chief Financial Officer) open-market purchase of $633,045.00",0000093410-21-000003,https://www.sec.gov/edgar/browse/?CIK=0000093410,data/industries/energy/oil_gas_integrated/CVX_insider_trades.csv
PANW,Palo Alto Networks Inc.,Information Technology,Software - Infrastructure,2021-10-15,CONVICTION_BUY,166.47,2022-01-07,TAKE_PROFIT_TARGET,233.06,84,40.0,4000.0,80,"C-Suite Conviction Buy: Insider_PANW_2021_9 (Chief Executive Officer) open-market purchase of $277,900.00",0001326801-21-000009,https://www.sec.gov/edgar/browse/?CIK=0001326801,data/industries/information_technology/software_infrastructure/PANW_insider_trades.csv
CVX,Chevron Corporation,Energy,Oil & Gas Integrated,2021-10-20,CONVICTION_BUY,129.62,2022-01-06,TAKE_PROFIT_TARGET,181.47,78,40.0,4000.0,90,"C-Suite Conviction Buy: Insider_CVX_2021_3 (Chief Financial Officer) open-market purchase of $633,045.00",0000093410-21-000003,https://www.sec.gov/edgar/browse/?CIK=0000093410,data/industries/energy/oil_gas_integrated/CVX_insider_trades.csv
MSFT,Microsoft Corporation,Information Technology,Software - Infrastructure,2021-11-14,CONVICTION_BUY,129.42,2022-02-08,TAKE_PROFIT_TARGET,181.19,86,40.0,4000.0,90,"C-Suite Conviction Buy: Insider_MSFT_2021_6 (Chief Financial Officer) open-market purchase of $679,266.00",0000789019-21-000006,https://www.sec.gov/edgar/browse/?CIK=0000789019,data/industries/information_technology/software_infrastructure/MSFT_insider_trades.csv
LLY,Eli Lilly and Company,Health Care,Pharmaceuticals,2021-11-28,CONVICTION_BUY,134.72,2022-02-26,HOLDING_PERIOD_EXIT,173.84,90,29.04,2904.0,90,"C-Suite Conviction Buy: Insider_LLY_2021_9 (Chief Executive Officer) open-market purchase of $653,070.00",0000059478-21-000009,https://www.sec.gov/edgar/browse/?CIK=0000059478,data/industries/health_care/pharmaceuticals/LLY_insider_trades.csv
CL,Colgate-Palmolive Company,Consumer Staples,Household & Personal Products,2021-11-28,CONVICTION_BUY,270.62,2022-02-26,TAKE_PROFIT_TARGET,378.87,90,40.0,4000.0,95,"C-Suite Conviction Buy: Insider_CL_2021_2 (Chief Financial Officer) open-market purchase of $1,119,596.00",0000021665-21-000002,https://www.sec.gov/edgar/browse/?CIK=0000021665,data/industries/consumer_staples/household_personal_products/CL_insider_trades.csv
