ticker,company_name,sector,industry,entry_date,entry_signal,entry_price,exit_date,exit_reason,exit_price,holding_days,return_pct,pnl_dollar,confidence_score,trigger_reason,trigger_accession,trigger_url,local_source_file
MRNA,Moderna Inc.,Health Care,Biotechnology,2021-05-10,CONVICTION_BUY,158.28,2021-08-04,HOLDING_PERIOD_EXIT,191.2,60,20.8,2080.0,95,"C-Suite Conviction Buy: Insider_MRNA_2021_14 (Chief Executive Officer) open-market purchase of $1,894,656.00",0001682852-21-000014,https://www.sec.gov/edgar/browse/?CIK=0001682852,data/industries/health_care/biotechnology/MRNA_insider_trades.csv
DIS,The Walt Disney Company,Communication Services,Entertainment,2021-05-17,HEAVY_SELL_EXIT,167.58,2021-08-11,HOLDING_PERIOD_EXIT,166.51,60,-0.64,-64.0,85,"Heavy Sell Exit: 2 executives sold $2,316,822.00 over 14 days",0001744489-21-000003,https://www.sec.gov/edgar/browse/?CIK=0001744489,data/industries/communication_services/entertainment/DIS_insider_trades.csv
WMT,Walmart Inc.,Consumer Staples,Discount Stores,2021-05-20,HEAVY_SELL_EXIT,47.48,2021-08-16,HOLDING_PERIOD_EXIT,48.69,60,2.55,255.0,90,"Heavy Sell Exit: 2 executives sold $2,950,802.00 over 14 days",0000104169-21-000004,https://www.sec.gov/edgar/browse/?CIK=0000104169,data/industries/consumer_staples/discount_stores/WMT_insider_trades.csv
BA,The Boeing Company,Industrials,Aerospace & Defense,2021-05-24,CONVICTION_BUY,211.22,2021-08-18,HOLDING_PERIOD_EXIT,207.2,60,-1.9,-190.0,95,"C-Suite Conviction Buy: Insider_BA_2021_1 (Chief Financial Officer) open-market purchase of $1,064,750.00",0000012927-21-000001,https://www.sec.gov/edgar/browse/?CIK=0000012927,data/industries/industrials/aerospace_defense/BA_insider_trades.csv
CL,Colgate-Palmolive Company,Consumer Staples,Household & Personal Products,2021-06-01,HEAVY_SELL_EXIT,85.17,2021-08-25,HOLDING_PERIOD_EXIT,85.06,60,-0.13,-13.0,85,"Heavy Sell Exit: 2 executives sold $2,072,838.00 over 14 days",0000021665-21-000001,https://www.sec.gov/edgar/browse/?CIK=0000021665,data/industries/consumer_staples/household_personal_products/CL_insider_trades.csv
WMT,Walmart Inc.,Consumer Staples,Discount Stores,2021-06-01,HEAVY_SELL_EXIT,47.89,2021-08-25,HOLDING_PERIOD_EXIT,49.02,60,2.36,236.0,90,"Heavy Sell Exit: 2 executives sold $3,386,754.00 over 14 days",0000104169-21-000011,https://www.sec.gov/edgar/browse/?CIK=0000104169,data/industries/consumer_staples/discount_stores/WMT_insider_trades.csv
PG,The Procter & Gamble Company,Consumer Staples,Household & Personal Products,2021-06-08,CONVICTION_BUY,146.08,2021-09-01,HOLDING_PERIOD_EXIT,157.77,60,8.0,800.0,90,"C-Suite Conviction Buy: Insider_PG_2021_3 (Chief Financial Officer) open-market purchase of $704,592.00",0000080424-21-000003,https://www.sec.gov/edgar/browse/?CIK=0000080424,data/industries/consumer_staples/household_personal_products/PG_insider_trades.csv
PFE,Pfizer Inc.,Health Care,Pharmaceuticals,2021-06-09,CONVICTION_BUY,45.94,2021-09-02,HOLDING_PERIOD_EXIT,51.0,60,11.01,1101.0,90,"C-Suite Conviction Buy: Insider_PFE_2021_9 (Chief Financial Officer) open-market purchase of $725,369.00",0000078003-21-000009,https://www.sec.gov/edgar/browse/?CIK=0000078003,data/industries/health_care/pharmaceuticals/PFE_insider_trades.csv
NVDA,NVIDIA Corporation,Information Technology,Semiconductors,2021-06-15,CONVICTION_BUY,20.36,2021-09-09,HOLDING_PERIOD_EXIT,24.73,60,21.46,2146.0,95,"C-Suite Conviction Buy: NVDA_CFO_Conviction (Chief Financial Officer) open-market purchase of $1,166,350.00",0001045810-21-99999CFO,https://www.sec.gov/edgar/browse/?CIK=0001045810,data/industries/information_technology/semiconductors/NVDA_insider_trades.csv
AMD,Advanced Micro Devices Inc.,Information Technology,Semiconductors,2021-06-15,CONVICTION_BUY,117.31,2021-09-09,HOLDING_PERIOD_EXIT,125.79,60,7.23,723.0,95,"C-Suite Conviction Buy: AMD_CFO_Conviction (Chief Financial Officer) open-market purchase of $1,044,700.00",0000002488-21-99999CFO,https://www.sec.gov/edgar/browse/?CIK=0000002488,data/industries/information_technology/semiconductors/AMD_insider_trades.csv
MSFT,Microsoft Corporation,Information Technology,Software - Infrastructure,2021-06-15,CONVICTION_BUY,275.33,2021-09-09,HOLDING_PERIOD_EXIT,301.56,60,9.53,953.0,95,"C-Suite Conviction Buy: MSFT_CFO_Conviction (Chief Financial Officer) open-market purchase of $1,121,600.00",0000789019-21-99999CFO,https://www.sec.gov/edgar/browse/?CIK=0000789019,data/industries/information_technology/software_infrastructure/MSFT_insider_trades.csv
AAPL,Apple Inc.,Information Technology,Consumer Electronics,2021-06-15,CONVICTION_BUY,151.56,2021-09-09,HOLDING_PERIOD_EXIT,164.06,60,8.25,825.0,90,"C-Suite Conviction Buy: AAPL_CFO_Conviction (Chief Financial Officer) open-market purchase of $780,550.00",0000320193-21-99999CFO,https://www.sec.gov/edgar/browse/?CIK=0000320193,data/industries/information_technology/consumer_electronics/AAPL_insider_trades.csv
AMGN,Amgen Inc.,Health Care,Biotechnology,2021-06-15,CONVICTION_BUY,229.46,2021-09-09,HOLDING_PERIOD_EXIT,228.44,60,-0.44,-44.0,90,"C-Suite Conviction Buy: AMGN_CFO_Conviction (Chief Financial Officer) open-market purchase of $533,350.00",0000031462-21-99999CFO,https://www.sec.gov/edgar/browse/?CIK=0000031462,data/industries/health_care/biotechnology/AMGN_insider_trades.csv
JPM,JPMorgan Chase & Co.,Financials,Banks - Diversified,2021-06-15,CONVICTION_BUY,138.85,2021-09-09,HOLDING_PERIOD_EXIT,145.39,60,4.71,471.0,95,"C-Suite Conviction Buy: JPM_CFO_Conviction (Chief Financial Officer) open-market purchase of $1,018,150.00",0000019617-21-99999CFO,https://www.sec.gov/edgar/browse/?CIK=0000019617,data/industries/financials/banks_diversified/JPM_insider_trades.csv
V,Visa Inc.,Financials,Credit Services,2021-06-15,CONVICTION_BUY,222.89,2021-09-09,HOLDING_PERIOD_EXIT,213.49,60,-4.22,-422.0,90,"C-Suite Conviction Buy: V_CFO_Conviction (Chief Financial Officer) open-market purchase of $828,350.00",0001403161-21-99999CFO,https://www.sec.gov/edgar/browse/?CIK=0001403161,data/industries/financials/credit_services/V_insider_trades.csv
TSLA,Tesla Inc.,Consumer Discretionary,Automotive,2021-06-15,CONVICTION_BUY,285.62,2021-09-09,HOLDING_PERIOD_EXIT,310.09,60,8.57,857.0,90,"C-Suite Conviction Buy: TSLA_CFO_Conviction (Chief Financial Officer) open-market purchase of $571,250.00",0001318605-21-99999CFO,https://www.sec.gov/edgar/browse/?CIK=0001318605,data/industries/consumer_discretionary/automotive/TSLA_insider_trades.csv
JNJ,Johnson & Johnson,Health Care,Pharmaceuticals,2021-07-09,CONVICTION_BUY,167.23,2021-10-04,HOLDING_PERIOD_EXIT,166.39,60,-0.5,-50.0,90,"C-Suite Conviction Buy: Insider_JNJ_2021_9 (Chief Financial Officer) open-market purchase of $542,946.00",0000200406-21-000009,https://www.sec.gov/edgar/browse/?CIK=0000200406,data/industries/health_care/pharmaceuticals/JNJ_insider_trades.csv
PEP,PepsiCo Inc.,Consumer Staples,Beverages - Non-Alcoholic,2021-07-19,HEAVY_SELL_EXIT,165.59,2021-10-12,HOLDING_PERIOD_EXIT,172.21,60,4.0,400.0,85,"Heavy Sell Exit: 2 executives sold $2,128,182.00 over 14 days",0000077476-21-000005,https://www.sec.gov/edgar/browse/?CIK=0000077476,data/industries/consumer_staples/beverages_non_alcoholic/PEP_insider_trades.csv
LIN,Linde plc,Materials,Specialty Chemicals,2021-07-20,HEAVY_SELL_EXIT,302.64,2021-10-13,HOLDING_PERIOD_EXIT,327.47,60,8.2,820.0,85,"Heavy Sell Exit: 2 executives sold $2,356,474.00 over 14 days",0001707925-21-000004,https://www.sec.gov/edgar/browse/?CIK=0001707925,data/industries/materials/specialty_chemicals/LIN_insider_trades.csv
LIN,Linde plc,Materials,Specialty Chemicals,2021-07-26,HEAVY_SELL_EXIT,307.02,2021-10-19,HOLDING_PERIOD_EXIT,326.75,60,6.43,643.0,90,"Heavy Sell Exit: 2 executives sold $3,083,201.00 over 14 days",0001707925-21-000005,https://www.sec.gov/edgar/browse/?CIK=0001707925,data/industries/materials/specialty_chemicals/LIN_insider_trades.csv
KO,The Coca-Cola Company,Consumer Staples,Beverages - Non-Alcoholic,2021-08-02,CONVICTION_BUY,58.81,2021-10-26,HOLDING_PERIOD_EXIT,56.99,60,-3.09,-309.0,90,"C-Suite Conviction Buy: Insider_KO_2021_2 (Chief Executive Officer) open-market purchase of $845,284.00",0000021344-21-000002,https://www.sec.gov/edgar/browse/?CIK=0000021344,data/industries/consumer_staples/beverages_non_alcoholic/KO_insider_trades.csv
BA,The Boeing Company,Industrials,Aerospace & Defense,2021-08-12,CONVICTION_BUY,207.6,2021-11-05,HOLDING_PERIOD_EXIT,200.54,60,-3.4,-340.0,95,"C-Suite Conviction Buy: Insider_BA_2021_4 (Chief Financial Officer) open-market purchase of $1,046,465.00",0000012927-21-000004,https://www.sec.gov/edgar/browse/?CIK=0000012927,data/industries/industrials/aerospace_defense/BA_insider_trades.csv
VZ,Verizon Communications Inc.,Communication Services,Telecom Services,2021-08-16,CONVICTION_BUY,53.41,2021-11-09,HOLDING_PERIOD_EXIT,53.52,60,0.21,21.0,90,"C-Suite Conviction Buy: Insider_VZ_2021_2 (Chief Financial Officer) open-market purchase of $908,670.00",0000732712-21-000002,https://www.sec.gov/edgar/browse/?CIK=0000732712,data/industries/communication_services/telecom_services/VZ_insider_trades.csv
WFC,Wells Fargo & Company,Financials,Banks - Diversified,2021-08-26,CONVICTION_BUY,40.83,2021-11-19,HOLDING_PERIOD_EXIT,44.99,60,10.19,1019.0,90,"C-Suite Conviction Buy: Insider_WFC_2021_6 (Chief Financial Officer) open-market purchase of $566,580.00",0000072971-21-000006,https://www.sec.gov/edgar/browse/?CIK=0000072971,data/industries/financials/banks_diversified/WFC_insider_trades.csv
PEP,PepsiCo Inc.,Consumer Staples,Beverages - Non-Alcoholic,2021-08-27,HEAVY_SELL_EXIT,166.01,2021-11-22,HOLDING_PERIOD_EXIT,173.63,60,4.59,459.0,90,"Heavy Sell Exit: 2 executives sold $3,159,859.00 over 14 days",0000077476-21-000011,https://www.sec.gov/edgar/browse/?CIK=0000077476,data/industries/consumer_staples/beverages_non_alcoholic/PEP_insider_trades.csv
HD,The Home Depot Inc.,Consumer Discretionary,Home Improvement Retail,2021-09-13,CONVICTION_BUY,368.62,2021-12-07,HOLDING_PERIOD_EXIT,410.4,60,11.33,1133.0,95,"C-Suite Conviction Buy: Insider_HD_2021_3 (Chief Financial Officer) open-market purchase of $1,197,369.00",0000354950-21-000003,https://www.sec.gov/edgar/browse/?CIK=0000354950,data/industries/consumer_discretionary/home_improvement_retail/HD_insider_trades.csv
CRWD,CrowdStrike Holdings Inc.,Information Technology,Software - Infrastructure,2021-09-27,CONVICTION_BUY,211.63,2021-12-21,HOLDING_PERIOD_EXIT,203.51,60,-3.84,-384.0,95,"C-Suite Conviction Buy: Insider_CRWD_2021_1 (Chief Financial Officer) open-market purchase of $1,168,860.00",0001535527-21-000001,https://www.sec.gov/edgar/browse/?CIK=0001535527,data/industries/information_technology/software_infrastructure/CRWD_insider_trades.csv
HD,The Home Depot Inc.,Consumer Discretionary,Home Improvement Retail,2021-09-27,CONVICTION_BUY,376.88,2021-12-21,HOLDING_PERIOD_EXIT,411.37,60,9.15,915.0,95,"C-Suite Conviction Buy: Insider_HD_2021_3 (Chief Financial Officer) open-market purchase of $1,197,369.00",0000354950-21-000003,https://www.sec.gov/edgar/browse/?CIK=0000354950,data/industries/consumer_discretionary/home_improvement_retail/HD_insider_trades.csv
WFC,Wells Fargo & Company,Financials,Banks - Diversified,2021-10-04,HEAVY_SELL_EXIT,43.61,2021-12-29,HOLDING_PERIOD_EXIT,48.35,60,10.87,1087.0,85,"Heavy Sell Exit: 2 executives sold $2,112,588.00 over 14 days",0000072971-21-000012,https://www.sec.gov/edgar/browse/?CIK=0000072971,data/industries/financials/banks_diversified/WFC_insider_trades.csv
CVX,Chevron Corporation,Energy,Oil & Gas Integrated,2021-10-12,CONVICTION_BUY,107.94,2022-01-06,HOLDING_PERIOD_EXIT,118.04,60,9.36,936.0,90,"C-Suite Conviction Buy: Insider_CVX_2021_3 (Chief Financial Officer) open-market purchase of $633,045.00",0000093410-21-000003,https://www.sec.gov/edgar/browse/?CIK=0000093410,data/industries/energy/oil_gas_integrated/CVX_insider_trades.csv
CVX,Chevron Corporation,Energy,Oil & Gas Integrated,2021-10-20,CONVICTION_BUY,113.12,2022-01-14,HOLDING_PERIOD_EXIT,120.08,60,6.15,615.0,90,"C-Suite Conviction Buy: Insider_CVX_2021_3 (Chief Financial Officer) open-market purchase of $633,045.00",0000093410-21-000003,https://www.sec.gov/edgar/browse/?CIK=0000093410,data/industries/energy/oil_gas_integrated/CVX_insider_trades.csv
MSFT,Microsoft Corporation,Information Technology,Software - Infrastructure,2021-11-15,CONVICTION_BUY,327.6,2022-02-10,HOLDING_PERIOD_EXIT,324.73,60,-0.88,-88.0,90,"C-Suite Conviction Buy: Insider_MSFT_2021_6 (Chief Financial Officer) open-market purchase of $679,266.00",0000789019-21-000006,https://www.sec.gov/edgar/browse/?CIK=0000789019,data/industries/information_technology/software_infrastructure/MSFT_insider_trades.csv
LLY,Eli Lilly and Company,Health Care,Pharmaceuticals,2021-11-29,CONVICTION_BUY,263.77,2022-02-24,HOLDING_PERIOD_EXIT,288.03,60,9.2,920.0,90,"C-Suite Conviction Buy: Insider_LLY_2021_9 (Chief Executive Officer) open-market purchase of $653,070.00",0000059478-21-000009,https://www.sec.gov/edgar/browse/?CIK=0000059478,data/industries/health_care/pharmaceuticals/LLY_insider_trades.csv
CL,Colgate-Palmolive Company,Consumer Staples,Household & Personal Products,2021-11-29,CONVICTION_BUY,83.96,2022-02-24,HOLDING_PERIOD_EXIT,84.59,60,0.75,75.0,95,"C-Suite Conviction Buy: Insider_CL_2021_2 (Chief Financial Officer) open-market purchase of $1,119,596.00",0000021665-21-000002,https://www.sec.gov/edgar/browse/?CIK=0000021665,data/industries/consumer_staples/household_personal_products/CL_insider_trades.csv
NEE,NextEra Energy Inc.,Utilities,Utilities - Regulated Electric,2021-11-29,CONVICTION_BUY,92.11,2022-02-24,HOLDING_PERIOD_EXIT,92.14,60,0.03,3.0,90,"C-Suite Conviction Buy: Insider_NEE_2021_8 (Chief Financial Officer) open-market purchase of $670,644.00",0000753308-21-000008,https://www.sec.gov/edgar/browse/?CIK=0000753308,data/industries/utilities/utilities_regulated_electric/NEE_insider_trades.csv
F,Ford Motor Company,Consumer Discretionary,Automotive,2021-12-06,CONVICTION_BUY,19.88,2022-03-03,HOLDING_PERIOD_EXIT,19.72,60,-0.8,-80.0,95,"C-Suite Conviction Buy: Insider_F_2021_5 (Chief Executive Officer) open-market purchase of $1,096,700.00",0000037996-21-000005,https://www.sec.gov/edgar/browse/?CIK=0000037996,data/industries/consumer_discretionary/automotive/F_insider_trades.csv
GILD,Gilead Sciences Inc.,Health Care,Biotechnology,2021-12-08,CONVICTION_BUY,72.68,2022-03-07,HOLDING_PERIOD_EXIT,76.11,60,4.72,472.0,95,"C-Suite Conviction Buy: Insider_GILD_2021_5 (Chief Executive Officer) open-market purchase of $1,422,003.00",0000882095-21-000005,https://www.sec.gov/edgar/browse/?CIK=0000882095,data/industries/health_care/biotechnology/GILD_insider_trades.csv
AMGN,Amgen Inc.,Health Care,Biotechnology,2021-12-13,CONVICTION_BUY,222.71,2022-03-10,HOLDING_PERIOD_EXIT,234.63,60,5.35,535.0,90,"C-Suite Conviction Buy: Insider_AMGN_2021_2 (Chief Executive Officer) open-market purchase of $961,200.00",0000031462-21-000002,https://www.sec.gov/edgar/browse/?CIK=0000031462,data/industries/health_care/biotechnology/AMGN_insider_trades.csv
GILD,Gilead Sciences Inc.,Health Care,Biotechnology,2021-12-20,CONVICTION_BUY,72.45,2022-03-17,HOLDING_PERIOD_EXIT,76.78,60,5.98,598.0,95,"C-Suite Conviction Buy: Insider_GILD_2021_5 (Chief Executive Officer) open-market purchase of $1,422,003.00",0000882095-21-000005,https://www.sec.gov/edgar/browse/?CIK=0000882095,data/industries/health_care/biotechnology/GILD_insider_trades.csv
UPS,United Parcel Service Inc.,Industrials,Integrated Freight & Logistics,2021-12-20,CONVICTION_BUY,214.21,2022-03-17,HOLDING_PERIOD_EXIT,205.38,60,-4.12,-412.0,95,"C-Suite Conviction Buy: Insider_UPS_2021_2 (Chief Executive Officer) open-market purchase of $1,258,440.00",0001090727-21-000002,https://www.sec.gov/edgar/browse/?CIK=0001090727,data/industries/industrials/integrated_freight_logistics/UPS_insider_trades.csv
FDX,FedEx Corporation,Industrials,Integrated Freight & Logistics,2021-12-22,CONVICTION_BUY,254.63,2022-03-21,HOLDING_PERIOD_EXIT,239.69,60,-5.87,-587.0,95,"C-Suite Conviction Buy: Insider_FDX_2021_1 (Chief Financial Officer) open-market purchase of $1,799,325.00",0000036104-21-000001,https://www.sec.gov/edgar/browse/?CIK=0000036104,data/industries/industrials/integrated_freight_logistics/FDX_insider_trades.csv
UPS,United Parcel Service Inc.,Industrials,Integrated Freight & Logistics,2021-12-27,CONVICTION_BUY,209.44,2022-03-23,HOLDING_PERIOD_EXIT,202.83,60,-3.16,-316.0,95,"C-Suite Conviction Buy: Insider_UPS_2021_2 (Chief Executive Officer) open-market purchase of $1,258,440.00",0001090727-21-000002,https://www.sec.gov/edgar/browse/?CIK=0001090727,data/industries/industrials/integrated_freight_logistics/UPS_insider_trades.csv
