ticker,company_name,sector,industry,entry_date,entry_signal,entry_price,exit_date,exit_reason,exit_price,holding_days,return_pct,pnl_dollar,confidence_score,trigger_reason,trigger_accession,trigger_url,local_source_file
COST,Costco Wholesale Corporation,Consumer Staples,Discount Stores,2026-03-09,HEAVY_SELL_EXIT,845.05,2026-07-17,HOLDING_PERIOD_EXIT,831.13,90,-1.65,-165.0,90,"Heavy Sell Exit: 2 executives sold $2,735,199.00 over 14 days",0000909832-26-000004,https://www.sec.gov/edgar/browse/?CIK=0000909832,data/industries/consumer_staples/discount_stores/COST_insider_trades.csv
LLY,Eli Lilly and Company,Health Care,Pharmaceuticals,2026-03-13,CONVICTION_BUY,900.54,2026-07-23,HOLDING_PERIOD_EXIT,873.35,90,-3.02,-302.0,90,"C-Suite Conviction Buy: Insider_LLY_2026_2 (Chief Financial Officer) open-market purchase of $843,430.00",0000059478-26-000002,https://www.sec.gov/edgar/browse/?CIK=0000059478,data/industries/health_care/pharmaceuticals/LLY_insider_trades.csv
PGR,The Progressive Corporation,Financials,Insurance - Property & Casualty,2026-03-16,HEAVY_SELL_EXIT,225.78,2026-07-24,HOLDING_PERIOD_EXIT,220.67,90,-2.26,-226.0,80,"Heavy Sell Exit: 2 executives sold $1,904,879.00 over 14 days",0000080661-26-000001,https://www.sec.gov/edgar/browse/?CIK=0000080661,data/industries/financials/insurance_property_casualty/PGR_insider_trades.csv
DIS,The Walt Disney Company,Communication Services,Entertainment,2026-03-16,CLUSTER_BUY,113.58,2026-07-24,HOLDING_PERIOD_EXIT,115.26,90,1.48,148.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $1,248,426.00 within 14 days",0001744489-26-000004,https://www.sec.gov/edgar/browse/?CIK=0001744489,data/industries/communication_services/entertainment/DIS_insider_trades.csv
AMT,American Tower Corporation,Real Estate,REIT - Telecom Tower,2026-03-17,CONVICTION_BUY,208.23,2026-07-27,HOLDING_PERIOD_EXIT,216.5,90,3.97,397.0,70,"C-Suite Conviction Buy: Insider_AMT_2026_13 (Chief Financial Officer) open-market purchase of $248,883.00",0001053507-26-000013,https://www.sec.gov/edgar/browse/?CIK=0001053507,data/industries/real_estate/reit_telecom_tower/AMT_insider_trades.csv
LOW,Lowe's Companies Inc.,Consumer Discretionary,Home Improvement Retail,2026-03-18,HEAVY_SELL_EXIT,238.85,2026-07-28,HOLDING_PERIOD_EXIT,244.66,90,2.43,243.0,85,"Heavy Sell Exit: 2 executives sold $2,292,075.00 over 14 days",0000060667-26-000004,https://www.sec.gov/edgar/browse/?CIK=0000060667,data/industries/consumer_discretionary/home_improvement_retail/LOW_insider_trades.csv
MDT,Medtronic plc,Health Care,Medical Devices,2026-03-19,HEAVY_SELL_EXIT,89.76,2026-07-29,HOLDING_PERIOD_EXIT,88.78,90,-1.09,-109.0,85,"Heavy Sell Exit: 2 executives sold $2,159,431.00 over 14 days",0000143899-26-000002,https://www.sec.gov/edgar/browse/?CIK=0000143899,data/industries/health_care/medical_devices/MDT_insider_trades.csv
BA,The Boeing Company,Industrials,Aerospace & Defense,2026-03-19,CONVICTION_BUY,193.78,2026-07-29,HOLDING_PERIOD_EXIT,198.52,90,2.45,245.0,90,"C-Suite Conviction Buy: Insider_BA_2026_5 (Chief Executive Officer) open-market purchase of $518,752.00",0000012927-26-000005,https://www.sec.gov/edgar/browse/?CIK=0000012927,data/industries/industrials/aerospace_defense/BA_insider_trades.csv
DIS,The Walt Disney Company,Communication Services,Entertainment,2026-03-20,CLUSTER_BUY,112.57,2026-07-30,HOLDING_PERIOD_EXIT,110.73,90,-1.63,-163.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $1,248,426.00 within 14 days",0001744489-26-000004,https://www.sec.gov/edgar/browse/?CIK=0001744489,data/industries/communication_services/entertainment/DIS_insider_trades.csv
BA,The Boeing Company,Industrials,Aerospace & Defense,2026-03-20,CONVICTION_BUY,197.54,2026-07-30,HOLDING_PERIOD_EXIT,201.03,90,1.77,177.0,90,"C-Suite Conviction Buy: Insider_BA_2026_5 (Chief Executive Officer) open-market purchase of $518,752.00",0000012927-26-000005,https://www.sec.gov/edgar/browse/?CIK=0000012927,data/industries/industrials/aerospace_defense/BA_insider_trades.csv
AMT,American Tower Corporation,Real Estate,REIT - Telecom Tower,2026-03-20,CONVICTION_BUY,210.98,2026-07-30,HOLDING_PERIOD_EXIT,209.47,90,-0.72,-72.0,70,"C-Suite Conviction Buy: Insider_AMT_2026_13 (Chief Financial Officer) open-market purchase of $248,883.00",0001053507-26-000013,https://www.sec.gov/edgar/browse/?CIK=0001053507,data/industries/real_estate/reit_telecom_tower/AMT_insider_trades.csv
JPM,JPMorgan Chase & Co.,Financials,Banks - Diversified,2026-03-23,CONVICTION_BUY,222.98,2026-07-31,HOLDING_PERIOD_EXIT,221.16,90,-0.82,-82.0,80,"C-Suite Conviction Buy: Insider_JPM_2026_6 (Chief Financial Officer) open-market purchase of $284,140.00",0000019617-26-000006,https://www.sec.gov/edgar/browse/?CIK=0000019617,data/industries/financials/banks_diversified/JPM_insider_trades.csv
JPM,JPMorgan Chase & Co.,Financials,Banks - Diversified,2026-03-23,CLUSTER_BUY,222.98,2026-07-31,HOLDING_PERIOD_EXIT,221.16,90,-0.82,-82.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $1,553,450.00 within 14 days",0000019617-26-000002,https://www.sec.gov/edgar/browse/?CIK=0000019617,data/industries/financials/banks_diversified/JPM_insider_trades.csv
TXN,Texas Instruments Incorporated,Information Technology,Semiconductors,2026-03-23,CONVICTION_BUY,193.02,2026-07-31,HOLDING_PERIOD_EXIT,202.22,90,4.77,477.0,70,"C-Suite Conviction Buy: Insider_TXN_2026_8 (Chief Executive Officer) open-market purchase of $223,520.00",0000097476-26-000008,https://www.sec.gov/edgar/browse/?CIK=0000097476,data/industries/information_technology/semiconductors/TXN_insider_trades.csv
LLY,Eli Lilly and Company,Health Care,Pharmaceuticals,2026-03-25,HEAVY_SELL_EXIT,882.4,2026-08-04,HOLDING_PERIOD_EXIT,861.87,90,-2.33,-233.0,75,"Heavy Sell Exit: 2 executives sold $1,425,973.00 over 14 days",0000059478-26-000005,https://www.sec.gov/edgar/browse/?CIK=0000059478,data/industries/health_care/pharmaceuticals/LLY_insider_trades.csv
TXN,Texas Instruments Incorporated,Information Technology,Semiconductors,2026-03-26,CONVICTION_BUY,200.53,2026-08-05,HOLDING_PERIOD_EXIT,198.25,90,-1.14,-114.0,70,"C-Suite Conviction Buy: Insider_TXN_2026_8 (Chief Executive Officer) open-market purchase of $223,520.00",0000097476-26-000008,https://www.sec.gov/edgar/browse/?CIK=0000097476,data/industries/information_technology/semiconductors/TXN_insider_trades.csv
TGT,Target Corporation,Consumer Staples,Discount Stores,2026-03-27,CLUSTER_BUY,154.83,2026-08-06,HOLDING_PERIOD_EXIT,160.26,90,3.51,351.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $642,890.00 within 14 days",0000027419-26-000006,https://www.sec.gov/edgar/browse/?CIK=0000027419,data/industries/consumer_staples/discount_stores/TGT_insider_trades.csv
REGN,Regeneron Pharmaceuticals Inc.,Health Care,Biotechnology,2026-03-30,CLUSTER_BUY,1009.63,2026-08-07,HOLDING_PERIOD_EXIT,1004.6,90,-0.5,-50.0,75,"Cluster Buy Trigger: 2 independent insiders purchased $966,304.00 within 14 days",0000872589-26-000012,https://www.sec.gov/edgar/browse/?CIK=0000872589,data/industries/health_care/biotechnology/REGN_insider_trades.csv
KO,The Coca-Cola Company,Consumer Staples,Beverages - Non-Alcoholic,2026-03-30,CONVICTION_BUY,65.53,2026-08-07,HOLDING_PERIOD_EXIT,68.02,90,3.8,380.0,80,"C-Suite Conviction Buy: Insider_KO_2026_8 (Chief Financial Officer) open-market purchase of $332,240.00",0000021344-26-000008,https://www.sec.gov/edgar/browse/?CIK=0000021344,data/industries/consumer_staples/beverages_non_alcoholic/KO_insider_trades.csv
WFC,Wells Fargo & Company,Financials,Banks - Diversified,2026-03-30,CONVICTION_BUY,62.41,2026-08-07,HOLDING_PERIOD_EXIT,63.24,90,1.33,133.0,80,"C-Suite Conviction Buy: Insider_WFC_2026_9 (Chief Executive Officer) open-market purchase of $338,182.00",0000072971-26-000009,https://www.sec.gov/edgar/browse/?CIK=0000072971,data/industries/financials/banks_diversified/WFC_insider_trades.csv
